,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,pearson_corr_OTI,pearson_corr_P14,pearson_corr_OT3,pearson_corr_conc,pearson_corr_SL
749,peachy-sweep-562,run_05a306c120635f31f5ff1321fc5dab7f,0.5306956171989441,1.4134779834077853,4.765269461077845,2.5043461781427663,0.848114645797337,1.5444927994935904,1.2076324186343326,4.744202504082744,2.3065824384080846,0.8481146457973361,1.2522313657224242,0.5357190355119158,0.5258494052527438,0.46179325096574403,0.6590313743942002,0.5018507764556357,0.5487034177507735,0.43704857268937713,0.08514755305709173,,0.505864573089913
750,rosy-sweep-563,run_ec078220b21423d8bb724dae21ad22cc,0.6140395402908325,1.256975111678366,5.077572128470333,2.637321541377131,0.741828437849375,1.7235796803291656,1.0718059987236763,5.034948285247687,2.370650663297535,0.7418284378493749,1.4210634594081346,0.5567250719030051,0.4578688623841887,0.46260112377486196,0.6941027648874779,0.4785524000940926,0.575933953594769,0.29549996362084924,0.0017901544379634038,,0.4232989245972722
751,atomic-sweep-564,run_9c36ccdc63838bafeca8deeae7c7254d,0.6070197820663452,1.2399744735162728,5.276020685900926,2.247062539481995,0.7505589998983636,1.8784894761829403,1.0775494575622209,5.247604790419161,1.9604169298799738,0.7505589998983643,1.7243115999366996,0.5454072083773673,0.507144710300243,0.4970014047185774,0.6685973758150088,0.5391435692616537,0.5667714703799176,0.34425492997741114,-0.023451646384335,,0.35065464096669896
752,pleasant-sweep-565,run_7cc032863e150879605e7bf251ea1d55,0.6426292061805725,1.1291512444160814,4.882825258573762,2.133265950726468,0.537239556865535,1.8302223453078017,0.8316400765794499,4.814235166031573,1.6054327226784573,0.5372395568655356,1.5245015034024378,0.6182135485278386,0.48120305385172246,0.3893377071161766,0.6578863512585846,0.4456526827850688,0.6223565381678322,0.33605319167928305,0.005372161267240549,,0.3700714036821919
753,glorious-sweep-566,run_8ab668515efa63352c7f64417d02a2c5,0.5687300562858582,1.3930695596681555,4.851170386499728,2.0804421983575487,1.0798607582071347,1.848904098749802,0.9464582003828962,4.787969515514425,1.4466708780795945,1.0798607582071356,1.537414939072638,0.5583766223140065,0.5500252814949103,0.3331920633400377,0.6800586605618466,0.5343407606320469,0.547705430693933,0.407878236034413,0.04184692668257822,,0.40025303870185075
754,northern-sweep-567,run_6b9a07408385f59e49806f93e8272dbb,0.6079131960868835,1.2731461391193362,4.349836690255852,2.385420088439671,1.0660839516210996,1.6348631112517802,0.9374984045947675,4.245971692977681,1.8656096020214779,1.066083951621099,1.128532995727172,0.5968285287088162,0.42039935101882414,0.39168358714043994,0.6158071626011081,0.43416445537926834,0.5734607168861028,0.36476712115806564,0.04355565519108495,,0.47140201251220876
755,lively-sweep-568,run_5f4948fd430b8fa88752c47546d378de,0.5419272780418396,1.4705424377791958,4.220713119216113,2.3183322804801008,1.1946183555239351,1.632255894920082,0.9982003828972553,4.102640174197061,1.6903095388502842,1.1946183555239334,0.9893377116632368,0.5633089739510301,0.43001929421939855,0.37780400983303003,0.636320600219338,0.440196276287374,0.5269670368787762,0.4032844157189985,0.08066207683698065,,0.4927580128764152
756,valiant-sweep-569,run_6fe93c8378090f9c741fb1f39e14c128,0.5832801461219788,1.3892788768347157,5.502721829069134,2.601958307012002,0.5739302774672222,1.9298544073429338,1.208704530950861,5.47185628742515,2.2574352495262167,0.5739302774672208,1.7524608324101922,0.47981193822881346,0.5726981025245523,0.4473983973438049,0.7376852663655235,0.5480938652183276,0.5246820323522252,0.332098136170486,-0.017294652161185947,,0.3641930337782959
757,vital-sweep-570,run_92e73e6d9c8d8a2bcfa1f2145fb1d4f3,0.6654754281044006,1.0975749840459474,4.867093086554164,2.1481996209728353,1.1146305518853543,2.079921664820383,0.8014422463305684,4.773516603157322,1.693341756159191,1.114630551885356,1.6160349738882744,0.6507289455251353,0.445006295124079,0.516911853909268,0.5068337726873446,0.4213195586529297,0.6161654652393671,0.26418124592529485,-0.16765099606082523,,0.27782852372362693
758,vague-sweep-571,run_52ef09e81910322de9062298fc575acf,0.5714103579521179,1.388640714741544,4.653674469243332,2.0760833859759944,1.0822288850492936,1.8156432979901882,0.9443267389917024,4.576755579749591,1.3611118130132656,1.0822288850492945,1.4763807564488045,0.57143025444185,0.4710461807932662,0.33145452223605654,0.6286371127578055,0.45991187069596434,0.5434996280362291,0.39675092401121126,0.06899480874980254,,0.39112227356696916
