,name,model_unique_name,acc_OTI,distance_P14,distance_OT3,synthetic_EC50_P14,synthetic_EC50_OT3,composite_score_distance,composite_score_syntheticEC50
84,leafy-sweep-85,run_7e4066ed1a0f3bed8ed57e1d679a98d6,0.678579012552897,0.979017511731171,0.28211648406197015,0.8206677553982947,0.2301484523057487,1.068352212534449,0.9109200437034403
85,pretty-sweep-86,run_9c73836fe78dc3c6e285e63ea35b387e,0.9585193792978921,0.5854915180693512,0.6286220441231534,0.4688622754491026,0.36893556538218547,0.8600503671195991,0.5980517758831715
86,polished-sweep-87,run_b2c313b7caa95652d47bb7e762f8e02c,0.20719011624654132,0.19471059492692078,0.6546137822071495,0.133278896751951,0.05955464308275475,1.046412409812459,0.8061374148427204
87,dainty-sweep-88,run_181be64aa437d79ccfb5b10a722b9d56,0.6530527273813882,0.5986712592422991,0.31148456526426094,0.5161858101977869,0.309775742261528,0.7588163948005598,0.6948245901813778
88,pleasant-sweep-89,run_7410178237b0f242c57ed28507b506f3,0.6547542413075764,0.23469681542292387,0.34154636916959336,0.18169116312828937,0.19177195198989222,0.5393803401661033,0.4347215134129335
89,driven-sweep-90,run_65d60bfabcd55624bc0d8f7752a7e624,0.6292279561360676,0.9334515566555743,0.23214678911460299,0.812865178733443,0.3217466835123195,1.030871402663772,0.9496013035266783
90,dauntless-sweep-91,run_37fa79a9793b2b0cdfa523df91fae1f8,,,,,,,
91,skilled-sweep-92,run_d6a5a6ee1a24b429f9c793d6ec0fae6b,0.46756029129028315,0.7381778108232462,0.2927790144021188,0.666938849573581,0.1924036639292495,0.9560952228083583,0.87482492098409
92,stellar-sweep-93,run_cadecc4ec58bbec2286b2e96f04b49d5,0.7075091203053792,0.35572591364484696,0.5076108380943396,0.28330611504264275,0.15367972204674707,0.6853908398088145,0.4352364029966401
93,eternal-sweep-94,run_14b2e6801b195443f72daf8f1fa35f28,0.42416493097941077,0.785594302028322,0.2264258893971238,0.713064779531846,0.19951042324700108,1.0000065587197875,0.9380041660392263
94,fresh-sweep-95,run_0553858b6ac9bbea9dcb5f8e935c0bf8,,0.6218093383671484,0.5251281956014674,0.4804028307022324,0.6378869235628573,,
95,northern-sweep-96,run_dcad49d11a9ad0232db2a053e543af1d,0.795149803161621,0.6087186837283083,0.1565969840978587,0.5389040101614961,0.28216993051168676,0.6610784026824593,0.6418730442991314
96,stilted-sweep-97,run_b48f47c23b6c995497e565b777c97bcb,,,,,,,
97,toasty-sweep-98,run_c26f28a4e949de6548b8c02ec1ab89e8,0.47862172126770014,0.9051010893185909,0.18970780751159727,0.7954817637452374,0.23697094125079024,1.061617795466152,0.9801947627805276
98,clean-sweep-99,run_641b1c4786a4417e72c3cc953b2cb876,0.8002551396687825,0.607248243460857,0.49065279895857433,0.5117583015786614,0.293730259001894,0.805846516118868,0.6229542788333133
99,dry-sweep-100,run_db83cdf3f9c1e229c5bd6d3cbee762c8,0.49308657646179194,0.6448026165813521,0.4033101012069432,0.5997278170930865,0.13513897662665744,0.9139970848142458,0.7968043778507781
100,autumn-sweep-101,run_0499c71789841ee2bd9c4a382c21ad7f,0.46756029129028315,0.5928094937144772,0.29205822137753945,0.5259481037924152,0.35529058749210346,0.8486537243912353,0.828459324803704
101,crimson-sweep-102,run_4ac7e6fb78f4061c7aba389ed0dfcc2b,,0.6201440829179536,0.6078982028237763,0.5079477408818734,0.7056064434617826,,
102,zesty-sweep-103,run_2f7ebc46c04962564a70787e84f2bc54,0.3646032015482584,0.5471233357824858,0.4858245780067008,0.49535474505534466,0.13908717624763062,0.9690709760568968,0.8175883178764898
103,sweet-sweep-104,run_6ddfe849679412cecb5f29ef364e651b,0.5424376328786213,0.192617255069909,0.6047701187658168,0.13346035202322706,0.11347125710676073,0.7824395333240811,0.4899497030892779
104,fancy-sweep-105,run_e53e510bc17972406d053f6915f159fe,0.11614561080932616,0.7100090307502183,,0.5992923244420254,0.15045799115603323,,1.0784189717032309
105,dulcet-sweep-106,run_1a994117ff42909488b8e6230bf82b5c,,0.7068937146353278,0.5297268238162218,0.5660497187443309,0.663029058749209,,
106,logical-sweep-107,run_53501badc3d50f4d7de3d483837e7a99,,0.5971496907245646,0.6601258556041292,0.48508437670114485,0.857154137713203,,
107,colorful-sweep-108,run_d2390348850a58a252d34ccc9cdb456c,0.37396311759948725,0.9953590195860995,0.2923726244525452,0.8412810742152071,0.33769740998104925,1.2116697188287011,1.10168759848986
108,trim-sweep-109,run_700393efaf0c49739d8f5227fcab45e2,0.6768771012624104,0.8319387715160684,0.27269213439134943,0.727399745962621,0.32370499052432017,0.933215691787894,0.859246017741961
109,laced-sweep-110,run_4e472a61dff57d48a552089f19ec0a7c,0.5407361189524332,0.2942040753502515,0.43403440979916286,0.22767192886953355,0.14553063802905997,0.6970403283005063,0.5328573788878154
110,blooming-sweep-111,run_d6c57689bd21f76c3bd50a6795ad0191,0.5603063106536864,0.7962841090157204,0.4363150432484334,0.63656323716204,0.3509949463044851,1.0088457462302225,0.8495532635970957
111,dandy-sweep-112,run_35d636f01883402d79e294d91e66eb99,0.6147627035776774,0.8486601111745995,0.35092985310138336,0.7176011613137371,0.20150031585597,0.9958832866613551,0.8390241823473625
112,still-sweep-113,run_f86f916b4e2d8dfb3af0c460255c9b47,,,,,,,
113,divine-sweep-114,run_0f7ac556f0b968062bd019d34a0e8fa0,0.4752178986867268,0.9373409070208201,0.38311119956536904,0.8050263110143359,0.2790113708149086,1.1405167342331302,1.0006552654776464
114,distinctive-sweep-115,run_bc69a1fe03d25d88657972504b1fac21,0.43182293574015296,0.6943164350944091,0.3372322813162635,0.6367809834875707,0.1734207201516117,0.9584498421695935,0.8708558683618316
115,grateful-sweep-116,run_282627d764ab5301cb3e652464ca0b59,0.8104658126831054,0.6876191380931118,,0.6518417710034479,0.1828648136449791,,0.7030365869968647
116,genial-sweep-117,run_1b70e8c9f3f136ac682d5bac5a8af19c,,0.5452223006742045,0.5302588667859974,0.4531119579023783,0.3928142766898305,,
117,lunar-sweep-118,run_5fedfeaf63db00c5978cd739cee96c43,0.3144013881683349,0.7590538046505664,0.42139556865661654,0.6578297949555436,0.5612602653190156,1.1062469707002318,1.1035391162540322
118,serene-sweep-119,run_03b8eaf34a8a238fe086df41fe60660d,0.9636247158050536,0.5829114753948774,0.48295266235097567,0.44766829976410794,0.5364971572962729,0.7578602928767224,0.6996851203941185
119,lively-sweep-120,run_72fdb6c55ae8d7998903b1281945cc74,0.8479046821594237,0.874348499602561,0.1892751217039179,0.761150426419888,0.226389766266583,0.9074377974066918,0.8085389808898772
120,chocolate-sweep-121,run_0d2385939927118213c4c8782cf2ffeb,0.19868095715840656,0.341935976005471,0.8462552034429914,0.29248775176918995,0.2541535060012627,1.2145700018779158,0.8900872417736908
121,azure-sweep-122,run_1dd4a5e7de175a764bd75606d5406669,0.4071474075317382,0.9111836758815635,,0.8609508256214845,0.38387555274794777,,1.1135847343297218
122,eager-sweep-123,run_fcdbd0413de8c3b936eba7dc7dddc8b8,,0.5855870088918271,0.6752206190198761,0.43707131192161136,0.789845230574859,,
123,earthy-sweep-124,run_aa5299189f752fd87ccedb57d52af49f,0.48968315124511713,0.7142277147318068,0.3932364843743507,0.6299945563418626,0.2007106759317765,0.9618624887463031,0.8352252406246382
124,rosy-sweep-125,run_88fd6c5a52155f04ce24360a449629c9,,0.8134920683371702,0.7525162018637568,0.6608056614044641,0.7983101705622248,,
125,faithful-sweep-126,run_5980ca5557545d555eace5f2333ef298,0.7321846485137938,0.7251560731238031,0.2851347248598301,0.626111413536564,0.31192356285533895,0.823940655751921,0.7490239473586963
126,comfy-sweep-127,run_088b864695afbab129429626806c3529,0.5186132589975992,0.8437846740472348,0.06519705557993748,0.7748684449283255,0.24534112444725212,0.9736305390784558,0.944640973441019
127,fancy-sweep-128,run_25ac29bd0e219224394f9f8c11b15e23,,0.5885618197766642,0.9479310327031426,0.547468698965706,0.18870814908401873,,
128,gallant-sweep-129,run_6b30381d2ad96b58b455b9fd9e505dbc,0.5160605907440184,0.23532643257195796,0.2375724565697501,0.2330067138450378,0.09275110549589384,0.5882317177938117,0.5450616920116494
129,olive-sweep-130,run_298f3fce0fcd0541fbb7fa08d8e2e007,0.32035748163859046,0.7400068239987685,,0.68824169842134,0.3606285533796594,,1.0323001219234818
130,skilled-sweep-131,run_ef62674ab50befe50a790506a3f6c008,0.7747288544972737,0.8810791433898841,0.40371341742378547,0.7455815641444387,0.28510739102969174,0.995003552416148,0.8294125524779183
131,snowy-sweep-132,run_06f42425619db8d6553a5c513dc4ca7d,0.6207191944122313,0.7730529712287053,0.5198639673407123,0.6602250045363824,0.2455938092229961,1.0058446054694838,0.800042064663499
132,jolly-sweep-133,run_c43c641242be5ea156bb7c4e5b20a9c7,0.4471389452616373,0.39911677897697073,0.9319926767863653,0.2918708038468522,0.14164560960202063,1.1547986398895616,0.6410205852421205
133,fast-sweep-134,run_85da24bf173ff64b990981fef29b9657,0.6045520305633544,0.9034694632539608,0.44638593104809215,0.7528397749954641,0.24853126974099762,1.082541716056078,0.8859540706977195
134,icy-sweep-135,run_6bca03331c1ddbc056bef4f0beeb4306,0.41735808054606116,0.5751546036432047,0.3062332659244204,0.5100889130829254,0.3129343019583077,0.874101388601848,0.8352186437677404
135,resilient-sweep-136,run_66ef2e0ed7b0970e99c618dfbc6dbfa2,0.5543502171834309,0.7174152700053562,0.5814730397755026,0.6344220649609887,0.18659191408717635,1.0253776350921042,0.797440673552921
136,vocal-sweep-137,run_027a3ada69519779a76b808b6c8f5143,0.8989576498667398,0.822194441960785,0.2772826454669563,0.6910361095989851,0.18207517372078222,0.8735553344744754,0.7217283631502963
137,clean-sweep-138,run_caf3a8f7709d8c9bfd36df7191713514,0.32205899556477857,0.6663668014022988,0.27418214528584833,0.5696062420613334,0.287192040429566,0.9893556328739013,0.9308783726008295
138,jolly-sweep-139,run_9d1d8003c8ff2944c0f1e7b2a91930be,0.7423953215281167,0.7329756053448611,0.4560783941581214,0.6132280892759944,0.423515476942514,0.9009000555106647,0.7885266127769781
139,rosy-sweep-140,run_e7c2f2a948f6b162cab155e8dd7e171f,0.18847068150838214,0.2679960576054574,0.6568348550630256,0.18677191072400653,0.09423562855338075,1.0778839216210636,0.8380596250242681
140,polished-sweep-141,run_618cb8a55f614d8d1598bf96e72fd732,0.43777902921040845,0.7769825221305897,0.4033954310597298,0.6507530393757947,0.27051484523057623,1.040443238957257,0.901526605121861
141,still-sweep-142,run_7bba2d262c755a217b23a458723a2e06,0.24122516314188636,0.3070612912316162,0.7699436229206656,0.278842315369262,0.2798325963360708,1.1237611276859885,0.8554522615913376
142,grateful-sweep-143,run_07016aeab316d1dc05d54b4bb2f58ff4,0.4131035010019938,0.780682223463975,0.26933997544018,0.690709490110688,0.18223310170562335,1.0131417753399024,0.9245193365324142
143,olive-sweep-144,run_f4e2014d84f630097f0a6de86d107beb,,0.8265778929919949,0.5929634833467637,0.6356559608056624,0.5445198989260899,,
144,robust-sweep-145,run_e8b1fea66e64b1cd052f193f7a252ff6,0.6990003585815429,0.17372071074578255,0.6735306315690384,0.13665396479767797,0.12073594440935108,0.7579071058763385,0.35192649587858926
145,floral-sweep-146,run_4957d38d5f5a6af220382ab4dbfec87d,0.7355880737304686,0.39512108516239985,0.3449640279096177,0.33360551624024765,0.15178458622867985,0.5873963902213769,0.45193458358051974
146,leafy-sweep-147,run_9d6b2e1fd65c04d75a42ebe2e1017811,0.6147627035776774,0.7213766024233115,0.3027783753936582,0.6328252585737625,0.2560170562223635,0.8720474308686448,0.7838496766092938
147,frosty-sweep-148,run_8f3d0cc2863d9aff75008bc3af0acd03,0.4573496182759602,0.2636095870043773,0.9684395074631338,0.19878424968245398,0.14091914087176158,1.1409796364358575,0.5948468869979044
148,crisp-sweep-149,run_4c38848d82f963945a251db368e09a3c,0.677728255589803,0.23930126988838651,0.5751961211823848,0.18187261839956484,0.1668193303853451,0.7014091194436001,0.40591306404071303
149,deep-sweep-150,run_04c9033678146a3cf072bb95db576ac8,0.4794724782307942,0.37423926443478717,0.7576688186005075,0.31549628016693915,0.1328332280480101,0.9925048950223723,0.6230019824944552
150,dainty-sweep-151,run_5f87a45dc97d37670e9b3113b51b7001,0.37311196327209467,0.29196313656533546,0.5963560022594201,0.2896570495372899,0.12531585596967812,0.9131656832888946,0.7018503264205472
151,dazzling-sweep-152,run_993a3bcf7ff6036cc01298544277653a,0.34077843030293775,0.47808093415380615,0.5958361196382592,0.439756849936491,0.1677037271004421,1.0090367381918324,0.809989941359338
152,quiet-sweep-153,run_e0cd73c69f7f1dc2357dbcbe9a456f2d,0.66751758257548,0.42933584270468783,0.7618607241419827,0.3898203592814375,0.15595388502842747,0.9355776754057054,0.535561466745155
153,warm-sweep-154,run_0efd35a8c26d971c4b65d9f556c524b0,0.5807276566823323,0.7327984063797084,0.4882098047536401,0.6227000544365818,0.1598389134554636,0.9752597683290929,0.7675240282369232
154,still-sweep-155,run_bb922f68652105d41d940cfe564f2ef3,0.7100617885589598,0.5478656137500222,0.6305105807872504,0.43663581927055084,0.2650505369551496,0.8841744678896771,0.5873387372410469
155,efficient-sweep-156,run_01eecce990ccedd2fbcb295a82027429,,0.6607238946725262,0.45383766988507984,0.5767918708038481,0.612428932406823,,
156,solar-sweep-157,run_a63991cc92105fd1b21b1f13b5a38a0b,0.34588376681009925,0.526833727747265,0.719915820165012,0.479531845400109,0.15247946936197235,1.1062100213514998,0.8252689415289342
157,amber-sweep-158,run_11c661f571cc20c9df581e481087f246,0.47351638476053864,0.8560228495596971,0.19943564556095247,0.7660497187443308,0.28090650663297584,1.024565611761507,0.9710435799554126
158,genial-sweep-159,run_f09389514e619a168b5c99cd1092a977,0.15528599421183267,0.149450921635073,0.6212153434427995,0.10261295590636903,0.11479785217940658,1.0591439149053448,0.8586324691971178
159,avid-sweep-160,run_50741a084e89117bce97e6a3562dad3c,0.7900448640187581,0.9617333878181671,0.42442122850712355,0.8003810560696806,0.29755211623499744,1.0719821115935688,0.8793339842835851
160,vocal-sweep-161,run_f9ce88ca5b6b8e5cc2684faec96cd8e5,0.5075514316558837,0.6467414931897228,0.2560216889960768,0.5986027944111786,0.1598704990524341,0.8522483538933038,0.7914477079430553
161,peach-sweep-162,run_751bc90652875a4cdea3da193497efe2,0.5424376328786213,0.660312909621501,0.5273843377114805,0.5242061331881697,0.2618919772583718,0.9609946399860453,0.743466742786866
162,distinctive-sweep-163,run_82c426594a83ac6906135d2765e3b20a,0.46245495478312165,0.67753078484726,0.9093646667537852,0.5439847577572138,0.24663613392293107,1.2549688192115305,0.8035567651795611
163,graceful-sweep-164,run_c1629bf897f160e89f601ee689b5cd52,0.8666241168975829,0.5075387806435918,0.3602146420576072,0.44530938123752534,0.1364339861023376,0.6365055603867289,0.48446238633692723
164,young-sweep-165,run_c15e093fe9b21dfc9fef1431e7a86d45,0.7704742749532063,0.7141566722636372,0.5835086263124404,0.56873525675921,0.3774636765634879,0.950359999146618,0.7201532322110665
165,misty-sweep-166,run_8c2fd57dfbfc8a4dcb8153b6fcec07ff,0.4045947392781575,0.7892973777085737,0.3440737933646216,0.7075848303393221,0.16722994314592723,1.046845045951499,0.9397603793021723
166,comic-sweep-167,run_85fba7cddb0327511a9c0c48806fd007,0.0676453113555908,0.367280957297877,0.6474984019385346,0.3440573398657234,0.16858812381554072,1.1930778463888323,1.0080092628762571
167,golden-sweep-168,run_118e9c5fcc3c5eb34c80752977501126,,0.6335553878470939,0.8116744037269688,0.5043912175648705,0.8203253316487682,,
168,dazzling-sweep-169,run_9f484b0f5f87772d126370340d5ace25,,,0.8142691554813899,,0.5618288060644353,,
169,deep-sweep-170,run_7e9f0bccb393d9d615db8b80d38efed8,0.39608597755432123,0.4106696508352319,0.815402666315225,0.35291235710397445,0.1616392924826282,1.094642963188285,0.7179042688113002
170,fallen-sweep-171,run_988e77391a4ac378e49a0de3783f12dc,0.5849818388621012,0.7937191033176503,0.20115592328890483,0.712992197423335,0.2765792798483889,0.9179835480660149,0.8701115133718736
171,chocolate-sweep-172,run_6a64e61c7ef9c1cb947b6eba8b05eff4,,,,,,,
172,legendary-sweep-173,run_fba5f9eeed3ce24d912076c36c800a98,,0.8963082058398388,0.505873206194387,0.6933950281255671,0.5616392924826296,,
173,proud-sweep-174,run_617a2675d795441aad41a7ecd81a1094,0.6326313813527424,0.6184589703293097,0.0599982908606685,0.6046634004717841,0.1685249526216051,0.7218386210599884,0.7273088680148274
174,atomic-sweep-175,run_6331107eefb56766fe6ce32d3f1e5cf7,0.40629665056864417,0.7957572987926458,0.15195244224516383,0.7174922881509721,0.19493051168667208,1.004391801246928,0.9514603276377612
175,light-sweep-176,run_a08f66d6d3295c5750247d88d49e8c55,0.7908956209818521,0.6072755601152204,0.39751210111035695,0.497786245690438,0.41561907770056894,0.7553304692430928,0.6813626093878485
176,atomic-sweep-177,run_ca84b588a1508f4a2e95a7332d6c3699,0.4794724782307942,0.32360048137001085,0.6297054164167858,0.24251497005988046,0.24101389766266695,0.8787463137485877,0.6227761319197181
177,radiant-sweep-178,run_d1a4832fd93ec0d4e65e3fac3ef57c6a,0.4479897022247314,0.7332447413337526,0.040483808579977826,0.6740156051533299,0.19451989892608995,0.9186959008837923,0.8926647724192809
178,leafy-sweep-179,run_87d060488ea018275746b7d20d354941,0.6794297695159911,0.8835302233103,0.5052155229222509,0.7352749047359843,0.2568066961465586,1.067067782653437,0.8422257045429048
179,polished-sweep-180,run_8926cbd4b765e684f927bbb7a9051d3b,0.04977663358052571,0.1892643079429317,0.7660492261702303,0.17722736345490922,0.22367340492735385,1.2351424376429967,0.9921510855300885
180,visionary-sweep-181,run_97d1f95adc1025d12c9c16b0be1e2053,0.6300787130991616,,0.2705896255873563,0.8807294501905281,0.46985154769425086,,1.064559345365943
181,floral-sweep-182,run_ea7d7c56e1527a1462f8b0998d8e97aa,,0.6546383930522106,0.6173788306333542,0.4681727454182549,0.5824226152874303,,
182,solar-sweep-183,run_92297382b9f3aef036b1ccf9f4c32b44,0.4471389452616373,0.6786291205899926,0.42144244178358525,0.609344946470696,0.2020688566013897,0.971497071995419,0.8472239564861131
183,woven-sweep-184,run_1ecdeebcf87625615484c8828caf43f1,0.42416493097941077,0.3644668548796921,0.43001436299950674,0.2802576664852115,0.18681301326595096,0.805812923330045,0.6671053052278832
184,solar-sweep-185,run_5fe06a4e7bfb70dcf99b2c8ddaf89da2,0.8649222056070962,0.6388576387557818,0.24030355350390586,0.5146978769733265,0.3366550852811127,0.6957951501421012,0.6296797293422541
185,royal-sweep-186,run_06cbbb83d2c18ec92644790de660744b,,0.4082163360576776,0.53554658118093,0.3275086191253867,0.5703569172457351,,
186,trim-sweep-187,run_1e4d836ee2ed14ffc8b2c5df21b136e1,0.6819824377695718,0.32951417556648854,0.27376463280793567,0.30602431500635124,0.1630290587492112,0.5335370989563057,0.4704939162823941
187,daily-sweep-188,run_3e923b471f1195897931cb5a02f817b9,0.8206764856974282,0.6440148280037299,0.3625490998578147,0.5410814734168033,0.30857548957675324,0.7604958062200016,0.6481858656467729
188,earnest-sweep-189,run_c3b5bebc6ea4cafbccec85f18545d8a7,,,0.9307669131979067,,0.46662981680353643,,
189,soft-sweep-190,run_6490a94da9a16ba1d8ecf22c8f3f59b6,0.6266752878824868,0.8156466690030708,0.6418303910256306,0.6855924514607148,0.2739576753000626,1.1029945966220973,0.82732167748304
190,distinctive-sweep-191,run_713d9a82a64d6e461a7743de5606d9e5,0.9746861457824706,0.7131724163525046,0.26157737321585917,0.6218290691344596,0.21236576121288658,0.7600515830125778,0.6575799563334512
191,good-sweep-192,run_19bf7b5379afdd93540267d791809945,0.6071046988169352,0.7127840961239822,0.19090211311510707,0.6586281981491563,0.5985628553379666,0.8359853480598968,0.9728490699380223
192,dutiful-sweep-193,run_5705e76bdd7d36e1a608da609dace8c1,,0.7161025439684678,0.5440084532564814,0.532407911449828,0.510786481364499,,
193,glorious-sweep-194,run_8a8960d3e763fb9ce39dd4f9388640f7,0.8912996451059976,0.5951215549256643,0.3870095758883788,0.49303211758301657,0.37752684775742495,0.7181656105109221,0.6304149085325739
194,visionary-sweep-195,run_e84a2ea25d9fdcfca90510a6c198a4d5,,0.5682276290485984,,0.48385048085646964,0.16659823120656933,,
195,clean-sweep-196,run_c611c23528aecbb52f4e0d16911463d2,,0.3264426659803821,,0.26167664670658725,0.43109602021478166,,
196,ethereal-sweep-197,run_f17de933d59c17239e09cb4fd1c5d971,,,,,,,
197,golden-sweep-198,run_3f2134c471e8fa750b9fb2083b71bf32,0.700701872507731,0.8474806798670298,0.17718831070484847,0.70834694247868,0.41644030322173015,0.916077818375,0.8745040229676931
198,light-sweep-199,run_12a5feafcf0c8d3d1bbcb5af3b777fe2,0.13741771380106607,0.3325688320750366,0.6846076139212716,0.2928869533659954,0.1448989260897056,1.1503642090968018,0.9224026597414734
199,glamorous-sweep-200,run_7c888d91a10b38fd98dab43f9d384a42,0.5875345071156819,0.6357146090946189,0.41454291609719507,0.586082380693159,0.17648452305748685,0.8637746675626656,0.7380834144309795
200,efficient-sweep-201,run_7d4a8054b3aabb3f56db65ef33c8a22d,0.6700702508290608,0.31925278813061686,0.3856076294518369,0.2535111594991843,0.21242893240682348,0.5995575251872305,0.46716977503057977
201,stellar-sweep-202,run_8e733114c0371852b253e83da719c42f,0.6828335920969644,0.7101013461284618,0.2799738097904295,0.6614589003810565,0.26704042956411933,0.8265735213785498,0.7806618975057131
202,soft-sweep-203,run_d8271420543295a4d67004fbe21ae83f,0.6385874748229979,0.7432107201853739,0.4155097890008437,0.6363817818907647,0.2241156032849021,0.9250024717311868,0.7653944011508299
203,confused-sweep-204,run_5f67ed62885fd6336ffb6d901507e5b8,0.6309294700622557,0.8149902973551795,0.6135459881807962,0.6873707131192166,0.30829121920404307,1.0848322084379505,0.8388891638118012
204,lively-sweep-205,run_79c0d0514a78a16b56a7503147ded7e6,,,,,,,
205,daily-sweep-206,run_b117c442c5096478712e80bc68b745b9,0.721973975499471,0.5568853362132051,0.3444334900398075,0.4834512792596639,0.22721099178774537,0.7113748498856741,0.602202992774484
206,silver-sweep-207,run_68b0fef5e1895d4c9572a0cda58b2857,0.656456152598063,0.671747744147714,0.29724925863359614,0.597804391217565,0.3996683512318392,0.810940521008471,0.7969487161813523
207,splendid-sweep-208,run_218bc61db06e107eb93786fbd5dfd137,0.45990228652954096,0.4751056564683398,0.43131414396413875,0.4129014697876971,0.23848704990524397,0.8387269017312774,0.7204645978959444
208,hearty-sweep-209,run_67c8b480f4e95705905896f9f105ce84,0.6726229190826415,0.31857683690888816,0.5220294976866623,0.2343131917982224,0.180211623499684,0.693672653763886,0.4410835002638765
209,helpful-sweep-210,run_a005fab6dfefae7e993cb99631f372c3,0.7440968354543049,0.361766807043824,0.6266560898024434,0.30885501723825115,0.12781111813013285,0.767502121944736,0.4209673778517954
210,fluent-sweep-211,run_b5d5c2e55e9620ced0296e37d8e0cb8a,0.8053604761759439,0.6227064273506362,0.3722846157178653,0.5241698421339146,0.16208149084017784,0.7511615498669025,0.5821588935248889
211,avid-sweep-212,run_0a7abae62a4fe0ad44d9a53403f9c19b,0.19102334976196286,0.44065629838766895,0.9029529705857825,0.39693340591544296,0.17158875552747935,1.289940022260247,0.9173015046240022
212,northern-sweep-213,run_281c993e364eb049aabba68d4826e84a,0.728781223297119,0.3446490878566162,0.37516730854450614,0.28994737797132997,0.1651452937460525,0.5771422077765006,0.4300024126387275
213,devoted-sweep-214,run_0129f2135a27de17cb33467f118b66a3,,0.4749293348811885,0.845387457764047,0.4101070586100534,0.15241629816803437,,
214,swift-sweep-215,run_a56f40fc26d4b45cb963665fec1aed78,0.304190715154012,0.5670083003932627,0.26434170512793725,0.5376338232625667,0.2814750473783961,0.9356952017952679,0.9232707571944865
215,smart-sweep-216,run_bb688ee54881aebe3be6744220ebee5b,0.3195063273111979,0.739452990356543,0.28845832776672,0.6842859735075303,0.1655559065066317,1.0455001532160102,0.9791464090154627
216,devout-sweep-217,run_4ccb17d0ab5ac5b67106afd91ed1c21b,,0.8881275914902029,0.6227376570205696,0.7741789148974778,0.6789797852179408,,
217,easy-sweep-218,run_beae86e16c99b842232e9f5508c9405e,0.7994043827056884,0.7496060057505258,0.17705811079700814,0.6599346761023419,0.2387713202779535,0.7959254614183094,0.729906926797702
218,dry-sweep-219,run_78c91a2a79ad6257443c12704880f61e,0.6198680400848388,0.7986687525876239,0.0848215162272255,0.677172926873526,0.23915034744156877,0.8885756990397039,0.8125616090616283
219,eternal-sweep-220,run_756323b2310e65f44b4baac27f82e00a,0.7466495037078856,0.6781693888174329,0.4542274663939734,0.569787697332608,0.2837807959570452,0.8546477550003624,0.6851102350403696
220,warm-sweep-221,run_7f82870344ace04aa640210feceb46f0,0.16890009244283039,0.3664298169719893,,0.3292868807838869,0.3120183196462401,,0.9468433545168815
221,noble-sweep-222,run_2aeafd274570392253de1ac4b0e0eb88,0.10338226954142252,0.44079454031932475,0.4506375396885209,0.38473961168572046,0.17907454200884484,1.0960371223295944,0.9919756120835063
222,peach-sweep-223,run_1442e5042f10e4d067113e306fe9a4c4,0.3858753045399983,0.3694891547173289,0.27631408211154246,0.34939212484122734,0.13365445356917402,0.7681281462104551,0.7190879719712895
223,glamorous-sweep-224,run_3d92dc935731965af10d1215b7fc4571,,,,,,,
224,swept-sweep-225,run_9134792dce7012e806aca1be59c37473,0.1544352372487386,0.8284655449639287,,0.7943204500090729,0.2904769425142152,,1.1959521727233158
225,legendary-sweep-226,run_ff4ed3d714420bf3b2d0b8f160585ace,0.28376936912536616,0.7287185406486105,0.5145048623894969,0.6414262384322266,0.1760423246999375,1.1439983747849258,0.9774481244742095
226,icy-sweep-227,run_5423c889f6dbd7aec15adba4b5967629,,0.6360951059174038,0.7429149241729296,0.48784249682453346,0.7756948831332927,,
227,cool-sweep-228,run_c16c880bdbf059fa17ebe96efdf8bdde,0.24207631746927893,0.8837467013216167,0.11861893057634482,0.8151152240972603,0.2632501579279864,1.170267914337928,1.1437490033854307
228,neat-sweep-229,run_bee8317b1b043d535f94507beafebf2c,0.5237181981404622,0.7811182063495639,0.385014015737443,0.6833786971511534,0.16915666456096232,0.9925854116334775,0.8499792795521346
229,crisp-sweep-230,run_a5c80334c8b9c2e6b7d6cddb0a7e7017,,0.6648436063564653,0.5708647512555952,0.5045726728361467,0.6819488313329122,,
230,glowing-sweep-231,run_0302912f6c819cba0868c8de53b5627e,0.7857902844746907,0.6577727933178221,0.5627865651162126,0.5342950462710947,0.2992577384712573,0.8917844850241954,0.6487774600972175
231,dulcet-sweep-232,run_2f269621374abf1b8a9f6e002df92852,0.4054454962412516,0.5582342354690999,0.27182021624015057,0.5286699328615502,0.41915666456095974,0.8596550177521354,0.8992659591564203
232,deep-sweep-233,run_d95630395421fe360ee40172b559fa98,,0.6424871684205011,0.7786993234184849,0.4831609508256222,0.41805116866708864,,
233,silver-sweep-234,run_48f87d44fbc8071d52a1f87ef27cb0ac,0.025951862335205075,0.2971087772657275,0.6235060934025334,0.24487388858646453,0.1724099810486406,1.1940700350174942,1.019047691408456
234,young-sweep-235,run_7d98d6678a28f104ff519fdc18f35edc,0.2786640326182047,0.15896513539116963,0.7227213819325835,0.09822173834149887,0.07721099178774574,1.0334029649711223,0.7320755596072742
235,true-sweep-236,run_7b42c4c02a73c12137013ee3e0b7c9d7,0.40289282798767084,0.842352311478491,0.48435316647593774,0.7105969878424977,0.18472836386607724,1.1404790140098964,0.9463665370331042
236,ancient-sweep-237,run_7d6e40f2f17202f44581ff4699325679,0.6334821383158364,0.5888732837309125,0.620670342700064,0.4965886409000193,0.230274794693619,0.9307732062822685,0.65875799978114
