,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL
85,glad-sweep-94,run_4d5f39dda7b7eb48b99436d5d3a53cce,0.5144862532615662,0.9493809827696235,2.033832335329342,1.295325331648768,0.8370464478097368,1.0722661813578098,0.5878238672622847,1.7716657593903116,0.3793430195830711,0.8370464478097372,0.7478002848551979
86,silvery-sweep-95,run_46f9907643850b2034e2f38309aae32e,0.5922144055366516,0.8641480536056159,2.6006804572672846,1.2102969046114973,0.47907307653216796,1.143163475233423,0.6878111040204206,2.4888677191072426,0.31624763108022846,0.4790730765321673,0.9717122962494075
87,magic-sweep-96,run_43aa4c0b99ba0b6ef026dfe02b04e5f0,0.5830248594284058,0.8900319081046585,2.8153238976592285,1.433821857233102,0.30461429007012913,1.2914622566861846,0.6922527121888947,2.7117855198693523,0.4791535060012646,0.304614290070129,1.1197262225035618
88,scarlet-sweep-97,run_645d0881b2ea20a755b5aebb9705a2ad,0.5541799664497375,0.8784939374601148,2.410860097985847,1.1828553379658877,0.555097062709625,1.073817059661339,0.675966815571156,2.2868535655960804,0.29997473152242626,0.5550970627096249,0.9135701851558796
89,dry-sweep-98,run_2a23bdcce97cc6bfd245a17c9fa7e8ee,0.5730695724487305,0.8581238034460754,2.17569406641263,1.1846241313960837,0.5179286512856998,0.9639974679537902,0.6575877472878112,1.9685084376701143,0.22626658243840878,0.5179286512856994,0.6522551036556427
90,easy-sweep-99,run_c7cd8315ca9254e91991dc570fb6134b,0.5507338643074036,0.9564262922782387,2.2156505171475236,1.3993303853442831,0.7414574651895519,1.1677480614021205,0.5832801531589019,2.0216385410996196,0.3288060644346174,0.7414574651895524,0.839357493274253
91,blooming-sweep-100,run_1217ca98399f2782d4d749be6e9f2839,0.6880663633346558,0.6535800893426931,2.6959989112683735,1.3906127605811756,0.49009045634718973,1.2881626839689826,0.48913848117421854,2.469651605879152,0.7365887555274794,0.49009045634719123,0.9795379015667032
92,honest-sweep-101,run_bf1b36edc019b8e3c6b6dc96605e4f0b,0.5345245599746704,0.9690874282067646,2.3119488296135007,1.332924826279217,0.8315174306331945,1.1740069631270769,0.5666879387364386,2.099537289058248,0.3625900189513581,0.831517430633193,0.8566466213008386
93,bright-sweep-102,run_6ffeaeec89a24a48279975890544021e,0.5255903005599976,0.9436630504148054,2.1006260206859015,1.3547062539481995,0.7473625368431752,1.1151843646146542,0.5439693682195285,1.8678551986935228,0.285243209096652,0.7473625368431759,0.7828532995727169
94,fallen-sweep-103,run_d784bcda001130fff8fedf0eff2f0fea,0.5962986350059509,0.8271346522016593,2.669651605879152,1.1960454832596337,0.5042992174001423,1.2018752967241653,0.6659093809827699,2.5182090364725105,0.4171193935565383,0.5042992174001426,1.0320224719101119
95,winter-sweep-104,run_937b976e3d3bff473d331f46f2531ebe,0.5221441984176636,0.9588257817485644,1.9763473053892227,1.392608970309539,0.7915946742555138,1.0960990663079602,0.5620931716656028,1.6734621665759404,0.3422994314592541,0.7915946742555133,0.7316743155562591
96,proud-sweep-105,run_7d4090d3beec48ee5e973708816e0163,0.600127637386322,0.8212125079770263,2.339493739793142,1.2220467466835123,0.5769895314564489,1.0899430289602785,0.5548691767708993,2.1954545454545458,0.3056096020214776,0.5769895314564492,0.8547792372210782
97,hearty-sweep-106,run_946b49512759b6b598e83da84cf61674,0.5530312657356262,0.9352393107849394,2.2245236799129025,1.3681996209728364,0.7765524951722736,1.1193305902832729,0.5622973835354182,1.9990473598258036,0.3134680985470637,0.7765524951722743,0.8079680329166004
98,worthy-sweep-107,run_b915462cbb7ff83f8ea9757cb5e593ac,0.5633695125579834,0.9348819400127631,2.382607512248232,1.4260644346178146,0.6424636650066065,1.2321569868650102,0.5560689215060637,2.199918345127927,0.30174352495262213,0.6424636650066066,0.9476341193226773
99,smart-sweep-108,run_894ea83b96092fcdc943ba9baa6b3bcb,0.5629866123199463,0.9254626675175496,2.5325802939575404,1.2204042956411878,0.5841142392519565,1.1913356543756926,0.6738225909380983,2.410860097985848,0.32713834491471866,0.584114239251957,1.0021126760563381
100,usual-sweep-109,run_b97d50b472be564c2a389b7e0c6f6701,0.5520102381706238,0.848015315890236,2.1891943385955366,1.1821478205938096,0.5804553308263034,1.0191090362399113,0.6150095724313976,1.959471965160589,0.3252937460518004,0.5804553308263033,0.6999920873555948
101,golden-sweep-110,run_38b97bd413aee1ebf43ead45e2cea10b,0.5758774876594543,0.8881940012763242,2.404164398475776,1.4714213518635504,0.6264559406443745,1.2234847285962969,0.5662029355456291,2.1595264017419713,0.3485154769425138,0.6264559406443765,0.9062509890805508
