,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,spearman_corr_OTI,spearman_corr_P14,spearman_corr_OT3,spearman_corr_conc,spearman_corr_SL,composite_score_accuracy,composite_score_distance,composite_score_syntheticEC50,composite_score_distance_withSD,composite_score_syntheticEC50_withSD,composite_score_spearman,composite_score_spearman_SD
82,icy-sweep-91,run_a1542d59e23dd3f538f316840f0a0c51,0.48276960849761974,0.26267544455349884,0.4259871016898419,0.4374446615388422,0.19751384385378792,0.3382961540331987,0.1880873244273144,0.40071294456992035,0.19947072935473478,0.19751384385378773,0.21573002893184987,0.4547408723444919,0.21518739549408905,0.14756270685013143,0.46170633146058737,0.24740489740224839,0.7828975274630927,0.6635345233184207,0.5258105096183323,,0.7325273970264227,0.8002187954607474,0.6646963456243175,0.4855268040236623,0.8465759626279374,0.7145669360098664,0.6206433544062376,0.8124455686270455
83,wise-sweep-92,run_bcab4dd0d7298e09d2309dde9eab5f3f,0.47894060611724865,0.25918769524092633,0.4024980271572014,0.40240397694952157,0.20343498060712967,0.34385451321704785,0.18699820359127978,0.37761571743448796,0.1764499295130216,0.20343498060712945,0.22689936515757045,0.45124574235721876,0.18664369182866838,0.16693398886866948,0.4105813016913544,0.21821494954719411,0.785592626940637,0.6611995753639431,0.520379456743408,,0.7206576957024496,0.7716453294640554,0.6253893858185744,0.4568331597258227,0.8108251526865031,0.6892184560497756,0.6251336775998696,0.8106279412924866
84,wandering-sweep-93,run_bb046c76838d097f7619880b0fe00dfb,0.42980223894119274,0.2775438659433196,0.6139650058504995,0.46961145598891996,0.13919999081994305,0.37937874254480697,0.21919261550446784,0.6058341723584315,0.27865357505008337,0.13919999081994308,0.3346057288091542,0.3891082900602365,0.3551722943676376,0.17351977779906136,0.6170505995541493,0.38457307493092685,0.7677144041699271,0.671326506691479,0.5178436980367436,,0.6969081477047709,0.960527685557014,0.821290780130765,0.7019460534664381,0.9910500889940977,0.8946451784615598,0.6280585663428542,0.8379255910425757
85,glad-sweep-94,run_4d5f39dda7b7eb48b99436d5d3a53cce,0.07243126630783082,0.2945777158189035,0.41578274238754803,0.2662824920238419,0.22151477497385327,0.33429400786238356,0.19263600556604804,0.39383928814389507,-0.06549600573788693,0.2215147749738531,0.2478620008976926,0.2929330895151576,0.2924593458922608,0.16607029977971455,0.4244682468298236,0.2545738611613612,0.7630477534763598,0.6753137659961694,0.533921236566629,,0.7265226927088246,1.0507927531863892,0.5749414623097036,0.44329193799769223,0.727653278343724,0.6288317348029586,0.61546480923589,0.7600779827157994
86,silvery-sweep-95,run_46f9907643850b2034e2f38309aae32e,0.46107202768325817,0.27255441119564966,0.6202019102560613,0.47217866594118657,0.12812490778960625,0.36058380310716426,0.22591953831527103,0.614226237448638,0.31414438701061015,0.12812490778960592,0.31575338807185077,0.3796737533525916,0.3568468813865097,0.20262831359278052,0.6247276507262054,0.3554427513672547,0.7690798865638692,0.6791996407930272,0.5309032586204908,,0.7106869061227445,0.9476531334832915,0.8257657107905809,0.7259477973333675,0.9972156729248943,0.9162697712261081,0.6134237703493014,0.8299631384821431
87,magic-sweep-96,run_43aa4c0b99ba0b6ef026dfe02b04e5f0,0.4151242971420289,0.2807317866963249,0.6976516367792324,0.6460960106843421,0.08085908940391924,0.4108091430703477,0.2281003426246019,0.6901085743829763,0.4604061039250115,0.08085908940391881,0.3646871987926593,0.3211316005975849,0.4572971571804083,0.30481712053975235,0.6500999198145913,0.40326427237369344,0.7599067102886197,0.6278977970385529,0.4942008313269054,,0.6640776294161739,1.1163500567100666,0.9914475262890489,0.8603797947847063,1.1781883844387833,1.0702397222657964,0.6722630707123428,0.9257955001431927
88,scarlet-sweep-97,run_645d0881b2ea20a755b5aebb9705a2ad,0.2708998322486878,0.27518880230022325,0.5558464175895942,0.38153983132589725,0.14983410325596952,0.33626797477850673,0.2213580439902311,0.5483033551933384,0.18602131921944948,0.1498341032559693,0.2935757581555687,0.3368576421869152,0.3358447821659493,0.2064812863816791,0.527384056887712,0.37446585483933514,0.7710547023021223,0.6865281940290012,0.5355462173880475,,0.7229630572513552,0.9930382356437094,0.7281941772266591,0.6198708608731319,0.8939608885071347,0.8081702757422178,0.6053080526965093,0.7970552986417535
89,dry-sweep-98,run_2a23bdcce97cc6bfd245a17c9fa7e8ee,0.3653478622436524,0.27061193215161583,0.46316906582492046,0.44628397596023056,0.13924916969663195,0.2976552366328717,0.21738083096075816,0.4497482924705432,0.28525709197932364,0.1392491696966318,0.20344535356410245,0.4062683903744519,0.28697237603192627,0.22318785982611292,0.5426346293811896,0.2949168109580084,0.7799502814832979,0.6681438280420576,0.563250964253672,,0.7583784691823627,0.9035918916716237,0.6978006796778231,0.5752386989536251,0.8855200500019464,0.7925399240230597,0.5910161738152404,0.8040647288047302
90,easy-sweep-99,run_c7cd8315ca9254e91991dc570fb6134b,0.2536693215370179,0.29842167171079104,0.4929821219625024,0.40335864269284966,0.19299758367785874,0.36655991619410244,0.19915535475868928,0.47672045497836685,0.06980931417406604,0.19299758367785846,0.279840902731106,0.4326405696749438,0.43024720081571016,0.08032265960050651,0.527094236893797,0.3742417999905158,0.7608468393798609,0.6941140437160002,0.5230319541481315,,0.7038850711957327,0.9811926665159523,0.7034095971454559,0.5213430615912078,0.9346268278516541,0.8065611160061007,0.615027616656463,0.8700581677300904
91,blooming-sweep-100,run_1217ca98399f2782d4d749be6e9f2839,0.940331816673279,0.20496229079270056,0.6194399847614901,0.640175104493854,0.13079941903353676,0.4063190858524134,0.1617869782150204,0.6064110588043213,0.5288848218039717,0.13079941903353656,0.3239625711636598,0.5425622783321092,0.2899000297246579,0.4704340793240324,0.36111651426385327,0.2060923320475876,0.8227310169450354,0.59106864687347,0.3648150003980142,,0.6529820326929863,0.8927991662387141,0.9140785523039163,0.8207487759934489,1.1980249061996835,1.1284292753147984,0.7759569109445517,1.0962815348875248
92,honest-sweep-101,run_bf1b36edc019b8e3c6b6dc96605e4f0b,0.17262279987335208,0.3008843661188602,0.5138969767884841,0.33290628941706035,0.2173870279237662,0.3667496593790934,0.1922080451434178,0.49734142425644234,0.00666287438478528,0.21738702792376613,0.2829437618738975,0.37779958256816437,0.3789417658484992,0.09677510668411922,0.4584426022272738,0.29737004742571066,0.7575669297929564,0.6746107752483366,0.5137594518282839,,0.6972240768758399,1.0293054607720638,0.6822375701033532,0.5332324247402329,0.8724350461938748,0.7615980741579701,0.633310201876484,0.8347314655430293
93,bright-sweep-102,run_6ffeaeec89a24a48279975890544021e,0.12795150279998782,0.293808924640526,0.44932379112356785,0.3706972027799073,0.1970146782553958,0.34994064546166986,0.1873928497295136,0.4291436501673516,0.052486830064550974,0.19701467825539548,0.2608538283876532,0.3618927911695229,0.28338802691964027,0.08816801285530336,0.49297586921511566,0.27406142481889323,0.7703628520593314,0.6772993307586817,0.5381315125041021,,0.7213764497623878,1.048702468237442,0.6524047590391456,0.4712061331720242,0.8029201294086811,0.6641415395317921,0.6084335965287154,0.7676198316729417
94,fallen-sweep-103,run_d784bcda001130fff8fedf0eff2f0fea,0.48149317502975475,0.26045107541072665,0.6314838499006777,0.4281700591101328,0.1356673081777915,0.37954058232024024,0.2178292924814783,0.6223733979155898,0.2621225236811511,0.1356673081777915,0.3344518614364516,0.34194593836917786,0.31691225602065853,0.24647532696953256,0.5480892223944974,0.31768575963068196,0.7708339520437815,0.6333894922939157,0.4961266491653864,,0.676455403139365,0.9224699343309141,0.8061862160111399,0.7095818941580697,0.9633518072201761,0.8840910327025,0.6639342554633602,0.8478910219867323
95,winter-sweep-104,run_937b976e3d3bff473d331f46f2531ebe,0.1107209920883179,0.2980065244744671,0.39944488285395524,0.3564217347216382,0.2071668376998712,0.34208065360946543,0.19108304738572549,0.3682930147759125,-0.038290505280340247,0.20716683769987093,0.24281945617052023,0.3412741783408295,0.30728110019005256,0.06523513073460396,0.4872023444148293,0.27282207724706664,0.7635614099440313,0.6742489077100257,0.5362638728689073,,0.722502813455141,1.037983536156801,0.6126994010520518,0.4166756994661072,0.7684698547553581,0.6235094226583492,0.6140587729218684,0.7695541164989561
96,proud-sweep-105,run_7d4090d3beec48ee5e973708816e0163,0.5006381869316102,0.25649180084208256,0.5351710250619064,0.3889792990873789,0.15283565402988114,0.3410569970988427,0.18600902560843394,0.5241013360907781,0.15842010239161083,0.15283565402988092,0.2790061921652009,0.44182765746503455,0.33504265989196275,0.18406048803328745,0.553491325572007,0.29227602462060426,0.7903377664660118,0.6836734392572079,0.532869137766809,,0.7173394544283155,0.8288999587014525,0.7095780190250645,0.5782546990225901,0.9191542260073159,0.8220231280476721,0.6018571156450245,0.8387940830478727
97,hearty-sweep-106,run_946b49512759b6b598e83da84cf61674,0.26515632867813116,0.2902340456610707,0.48936297586328886,0.35570449880048477,0.20396775177125925,0.350211707154514,0.1888919925273495,0.46967264415358273,0.009828605347117204,0.2039677517712592,0.26791259376542165,0.40400580927562874,0.42725504147439697,0.06439208675201387,0.49827850061901957,0.3240542126752808,0.7640047557282308,0.6707512563374366,0.5298730251229788,,0.7138201499275302,0.9518387646521237,0.6709974768011207,0.5063291212148868,0.8945118887435167,0.7786418202358918,0.6205786517672741,0.857339937398994
98,worthy-sweep-107,run_b915462cbb7ff83f8ea9757cb5e593ac,0.31684756278991705,0.29189975988088857,0.5517211352689871,0.4571266045062201,0.1674507965338728,0.3900912600940585,0.19060383421787003,0.5346757734904349,0.12416095763361618,0.16745079653387257,0.3143789458410766,0.4515172174665813,0.3566758496866469,0.11865168300184092,0.6080389608139339,0.38782737790379523,0.7669989678944282,0.660636011305875,0.5312817376196038,,0.688521155964938,0.9899788867021169,0.7736707397002982,0.5810541693995878,0.9714577164066542,0.826309644790783,0.6238222561543839,0.8569235021699257
99,smart-sweep-108,run_894ea83b96092fcdc943ba9baa6b3bcb,0.3149330615997315,0.2905851269658631,0.5967509319981493,0.4272055004575472,0.15521017412600943,0.3760717898921095,0.22411544168334527,0.5891099077525918,0.22802166547127364,0.1552101741260089,0.32610395853712804,0.3476739082488696,0.3259117487158754,0.19916142557651986,0.5645167463881974,0.3597480011892495,0.754284433140358,0.6881679816368681,0.5269146421541117,,0.6970398721981539,1.0039586269119662,0.7893389199042513,0.6702776249715349,0.9433010221246265,0.8461873211075882,0.6175962299769584,0.8050999882918314
100,usual-sweep-109,run_b97d50b472be564c2a389b7e0c6f6701,0.26005119085311895,0.26700630152502536,0.45046667936542495,0.48358519031484165,0.15861827028054915,0.31812836684532825,0.20496485342996196,0.4400827233394106,0.3448025127989518,0.15861827028054878,0.23294483814826591,0.3874213512171574,0.28407400721347664,0.2364865008673073,0.4712100528354976,0.26518149922008644,0.7910025598296483,0.6833920759364753,0.5356990696910541,,0.7454593388130701,0.9921184937638456,0.7127883490661354,0.5954596269738776,0.8915079588035881,0.8008067041437544,0.5995797373688733,0.8038750347591598
101,golden-sweep-110,run_38b97bd413aee1ebf43ead45e2cea10b,0.37938743829727184,0.27738754507038277,0.550551035402324,0.5066653476120988,0.16249192646774357,0.3856729545007003,0.1912214297978336,0.5249829927344962,0.19423243390300013,0.1624919264677432,0.30033157222957013,0.3797906112491553,0.30556176273975094,0.16996349860060236,0.5788200687917494,0.31475456876470664,0.7692112493704091,0.6284231036475695,0.5197144396891347,,0.6881156838625392,0.9720988472355486,0.7979724727167182,0.5915226253105448,0.9503981046444807,0.7851085952608512,0.6496207022279957,0.8297611384376724
102,decent-sweep-111,run_902ee9156e0730ca1a00a94df08ccea2,0.5695596337318422,0.25811907550298163,0.6135078505537568,0.4904261370662578,0.15060293302820577,0.38536601699556816,0.19930655035710354,0.6047892459658764,0.3035738134691963,0.15060293302820557,0.33799559445025107,0.43623214440799557,0.3872745259465691,0.17134842341623294,0.6011337614060843,0.3732056023024655,0.7797993948519057,0.6672570515104581,0.5112198410154343,,0.6852138768621442,0.8956498129971828,0.8267618373796268,0.7054432601389373,1.0262433728002844,0.9312843377533089,0.6309613459587506,0.8762148963372198
103,noble-sweep-112,run_1e83c71f3777e59007b33b6bc912dc08,0.4125717282295228,0.28189778665019743,0.6310865601785085,0.5347414240842877,0.12888800002622877,0.38617362139218886,0.2228084966801033,0.621682222645514,0.3431108253159543,0.12888800002622852,0.33355097992788174,0.41358043791831306,0.42385120081026423,0.21679745447966878,0.6507114713432447,0.4380253632012752,0.76795634957662,0.6660326190082635,0.5217539334817489,,0.695700698760103,1.0145396057054077,0.8738907249696122,0.7442159972718333,1.0776756258326459,0.9754779371780685,0.6277720664448737,0.8898300527259896
104,smart-sweep-113,run_0c07da17c4a0aac00b4fe5d5deeb7d58,0.6633695960044862,0.23920168724037277,0.6532259381207651,0.49978482922365386,0.15060129373231618,0.39027223363604546,0.19298196159631814,0.6448991809300934,0.3606905250661588,0.15060129373231598,0.32619803288935034,0.43364118961655534,0.34704281609772947,0.3239900392682693,0.4324924995348575,0.3015996671704344,0.7924496142655632,0.61219285534796,0.45751732819983837,,0.6700718451113584,0.8887120065859655,0.8565666634503771,0.7636980070278888,1.07105527029032,0.9983424207257386,0.6983974464909817,0.9493218297012253
105,lunar-sweep-114,run_ecc4bbc476899562c0eb2fde7fdbe29f,0.7629227638244631,0.23267977541047047,0.6137255435522058,0.593995004080825,0.13326246110770504,0.3714095287751918,0.19194921878003077,0.6026558545810772,0.49081196052729226,0.13326246110770482,0.29043064527830453,0.49340863148659714,0.28789330156700066,0.36972256808096277,0.4161967110794637,0.23562659221652948,0.8029360791760564,0.6042297244405742,0.43926355379175813,,0.6883723848268747,0.8863942258352437,0.8852282110091706,0.800584138143991,1.1165385768649032,1.050697087798745,0.7140683874903985,0.9863686278841924
106,comic-sweep-115,run_d5173e0012e9bac2b875a1c3493a5587,0.5733886361122132,0.24965980990356798,0.5632153255870908,0.5259911458462146,0.14174745663242724,0.37300082036024096,0.19343042311703781,0.5501863996299221,0.3836420745430716,0.14174745663242697,0.2857938958501252,0.4359134101613609,0.24027700992560397,0.2728946780321169,0.42780078735280086,0.20889794976221907,0.7908361179900847,0.6329738890055407,0.4780355058487084,,0.6865087887215704,0.8808379216876304,0.8100667930275084,0.6980699422584276,0.9891578524792798,0.8997370128210981,0.6714943252506224,0.8792779292119967
107,unique-sweep-116,run_573d073fb827d7246ac0c706ef9ff18d,0.3264197707176209,0.27452507924955727,0.4587879942311356,0.5530482526649024,0.1625189748499225,0.34488375040958225,0.1860064629711728,0.4392935862200332,0.3232903816189752,0.1625189748499226,0.21897399960297442,0.4673891369405732,0.2485123395748375,0.2262610009684045,0.5048173400064431,0.2518436048681613,0.789797669092839,0.6821363952120457,0.5336718994885781,,0.7311771894517349,0.9849157926982554,0.7692287127787847,0.5762759148259162,0.9607902171512487,0.8145544541764438,0.6022326697333741,0.8331201697861028
108,misunderstood-sweep-117,run_00f2b9db23b81b9b822e9baecb6bd90c,0.9026801586151125,0.2128987783908176,0.415194971291736,0.28951598941458717,0.29285037490697,0.4383737255117685,0.17498199747323953,0.384826798008109,0.06103925011747849,0.29285037490696963,0.3248164154961186,0.6266512864411279,0.15538166340835838,0.3765565239600293,0.37806330500721613,0.10465524521664145,0.8193158360516202,0.6085880710223516,0.43722600068518364,,0.6185836246471974,0.515439156292799,0.5491195335743897,0.4271254545912744,0.9274493916175073,0.8608520580323497,0.7089179356967361,1.0301430732724706
109,royal-sweep-118,run_fb65ca6f39b54646b73cde9c84b9c8b8,0.5038288235664369,0.2630957170643452,0.5499850336063565,0.5901516088343679,0.13792953650548018,0.34603097916253095,0.1950576977779373,0.5345070614166373,0.4128805678529914,0.1379295365054798,0.25118968179749,0.4342740822726043,0.2990573474667469,0.27850376187891746,0.5788501630019257,0.21875957779716826,0.7856246825483086,0.6484088383062949,0.5203521774966424,,0.7182149308240667,0.947073542510952,0.8485174217058715,0.703004742144238,1.037099530385897,0.921851012076005,0.6321670312076192,0.8690389958650434
110,absurd-sweep-119,run_79e38bbbd55a003838cce9446e678286,0.3353542089462281,0.2780845824054451,0.5219352907562109,0.492750970741721,0.13062237507745678,0.2964043666444237,0.23052716011101335,0.5138044572641433,0.35229144510671917,0.13062237507745658,0.22486799694178664,0.40502835494206063,0.3286032985648791,0.2528621141014589,0.5864401693575841,0.3406019105441098,0.769996607964025,0.661648095046045,0.554956438739185,,0.7531732903806161,0.9782504763449763,0.7697733444821856,0.6642642954041186,0.963596568465216,0.8815976401008457,0.6045224093064983,0.8375050377379133
111,gallant-sweep-120,run_7a21eae120241dbdc6f43f77eee7f1f1,0.4834076762199403,0.2589647457991968,0.577593948134643,0.40309153414290305,0.1554757400601294,0.3484952488465926,0.20891644008682214,0.568091648752347,0.22935226176637902,0.15547574006012896,0.302244151644667,0.405871811084977,0.3258145474263448,0.23359512179548578,0.5794294660906402,0.3345904700455928,0.7827235812621974,0.6691576852278609,0.5258786163203495,,0.7156004979717674,0.8734787821166156,0.7504400664851834,0.6472840646100168,0.9426632594203337,0.8628037943662193,0.6176218631538383,0.8407796935703784
112,dainty-sweep-121,run_f4aa371d9d1a7b9150cb18ef361c0b74,0.4444798827171327,0.2724467804306768,0.6362730958665541,0.544945959983182,0.12343898048910033,0.39363419586758475,0.2168170507632812,0.6234400936079892,0.3627828753740758,0.12343898048910014,0.3403083884824293,0.3384781766141349,0.36638095084423705,0.22125807447136814,0.61484285601595,0.3622101532490947,0.7664402243123505,0.6365099437385489,0.5016829032440556,,0.6802238454818103,1.0051925947456894,0.8809295090940263,0.7531922719228523,1.036240518748894,0.9300839807182156,0.659541597429223,0.8560097729838284
113,apricot-sweep-122,run_9470bb670af3aa6a33eb9d5d59f8e46e,0.23133367300033575,0.29239691150957275,0.44414269776048326,0.462869438330077,0.1871174293217578,0.32195830911716,0.20572339405929393,0.42278701461264223,0.24449830583928994,0.1871174293217574,0.20107117203089792,0.42094962224088883,0.22963027902666236,0.15343038661686292,0.5209129653271235,0.25981590492593937,0.7692013845871803,0.6669603594724101,0.5501444451595842,,0.7484261197233502,1.0011786929300464,0.7049870968849699,0.5299532018458131,0.8663003750560817,0.7309719072540606,0.6054365559329891,0.7874153645364111
114,ancient-sweep-123,run_9faf1a1881792ffa6d850fc9e54f8134,0.17836630344390872,0.295654023468632,0.3580342322240062,0.39474191872975045,0.21582231999711485,0.31291600993999175,0.1892840760283221,0.32972325777572187,0.07158014493112097,0.2158223199971145,0.19687768819454604,0.41393983167873777,0.26876848582624757,0.11841394502442282,0.4655037431652727,0.31110811922370935,0.7705943158640012,0.6750972019621646,0.5508615393084776,,0.7644724942501929,0.9793322343122918,0.6094431847513506,0.3868715617675859,0.7931113043196847,0.6381803435583814,0.5999284565338356,0.7858235797931193
115,serene-sweep-124,run_bc8923807e98893ebd01ab3ef4294c0a,0.3289726376533509,0.27097326400545324,0.5972407412446598,0.422565726015878,0.17612595038179205,0.3926504013706154,0.20847054120336317,0.5858771667256251,0.2550243612890458,0.17612595038179188,0.321314936216792,0.339400610581668,0.3814921906350383,0.2979331481658844,0.35778133627473263,0.2803375541865207,0.7697842517300286,0.6413687207996694,0.4757354750756647,,0.6662193722616447,0.9927416667107802,0.780182546338718,0.672123088348373,0.9788656865813257,0.8951215965698287,0.6756248791056375,0.8977539774466452
116,frosty-sweep-125,run_eb8f6b2daeb25a7470db44a8bb215135,0.11582642793655398,0.3038672758909649,0.5095920977441563,0.3632824672915688,0.22502614676943963,0.3794369410847411,0.20197169310881208,0.4863751394595774,0.053263423441248306,0.22502614676943936,0.2833041144773255,0.32734476649084493,0.23665633737835892,0.09791399291255624,0.4004786607049762,0.23756234814268629,0.7520558367390641,0.6527853278397285,0.5156370915846417,,0.6856804467248594,1.083245661269951,0.6956964700802608,0.5293300797973276,0.8103959196963548,0.6730069104820624,0.6454779343301483,0.7677172213031832
117,fancy-sweep-126,run_c43db287b67f96343b88bb9c2e8f72d2,0.2332481741905213,0.2880609292635237,0.4526109554001469,0.285128484158979,0.23138989341298127,0.3461689017297722,0.16822176037804001,0.43135323410160814,-0.10316325773501811,0.23138989341298094,0.2561636638611781,0.43544393293598205,0.3785250447059476,0.0886651980972449,0.41130507804148947,0.31890182042899623,0.7771514270324638,0.6773088431979439,0.5411033400721472,,0.7155131453131844,0.9349135210324002,0.6075640117676455,0.4743488494569216,0.8425486181516264,0.7521708426515379,0.6036366569757471,0.8397210008085275
118,effortless-sweep-127,run_b1aa1ba2edc1c59661ad150082fa00f8,0.35832792520523077,0.27516061329034935,0.49779857955318524,0.35252392847426617,0.18667399978361296,0.35973155325525163,0.1729882656839805,0.48330022585648585,0.07645734919496479,0.18667399978361285,0.2710178446290324,0.4442237521448454,0.4432680740202352,0.14047781715246507,0.5257212285076096,0.40664282116860945,0.7837539738743072,0.6916362082537792,0.5323877614988342,,0.7135045810017414,0.8853358670716568,0.6691710611334142,0.5189891854588132,0.9280868782531055,0.8263807349825972,0.6004263297618881,0.8798108444424328
119,icy-sweep-128,run_461359d9ff73bfc75971277e17173d7b,0.47766447067260753,0.26660909274953043,0.6183569620942067,0.4468824969702964,0.13227478533420328,0.3675811809839061,0.21001068619737928,0.610324090451441,0.2781688224964751,0.13227478533420306,0.3220476000277439,0.4089064430542984,0.3785827652170844,0.19890431950962548,0.6225309108625776,0.37299547572629477,0.7802566294628479,0.6756199552538391,0.5277801553143482,,0.7043842239462728,0.9246100279936998,0.8081767795510527,0.7028355977833994,1.0016197005929097,0.9187329291594309,0.6135968905066995,0.8524045176146183
120,deft-sweep-129,run_8638990614b652574f6a75d7d131f0af,0.4527759552001954,0.2760806000671411,0.6422052300742878,0.5143669774688991,0.1476144966214112,0.37878240682055003,0.22238822416925705,0.6306457318566495,0.345193282714614,0.1476144966214109,0.33076621965404546,0.3689939651950341,0.35728520450061874,0.18977088188657962,0.6192907707504235,0.36780334245777313,0.7616414692455935,0.655194306604603,0.5187326443983526,,0.6936155001111635,0.9881574268568336,0.8678833117295738,0.7525483132593257,1.026179172511363,0.93067245317935,0.6382194159919317,0.8409198976516703
121,trim-sweep-131,run_4f18104d15d26fd3704cce0512f9de8a,0.1483726501464844,0.30687324939842087,0.5609349914283382,0.39876833279746754,0.205499673780118,0.3823078033080688,0.20673051050296887,0.5486897602655855,0.08050354908119603,0.20549967378011771,0.3089776429910223,0.3878401348683707,0.3250319330122596,0.09118688077983157,0.48932917058897224,0.31475548303219053,0.7537710760974867,0.6801494750425584,0.5232546963141426,,0.6843909255121219,1.0949581685476866,0.7535485644914515,0.5918435421695436,0.9122588525006948,0.784002266148861,0.6246752163070511,0.8090734829340399
122,sandy-sweep-133,run_d4c3138878b857b36778325b46b12d93,0.26643276214599615,0.30058710019655427,0.6387275844240661,0.5132490787228253,0.11455481641525335,0.38714386280451596,0.24135942781435224,0.6294212087403739,0.350659115079267,0.11455481641525318,0.33835275809258675,0.31613630148251043,0.33796096995100083,0.18609456310059694,0.6261567516396679,0.37691373696872194,0.7429707016947853,0.6585180178156882,0.5193011497285805,,0.687066222775655,1.0997810856560428,0.8727829906217265,0.7598600176316948,1.0052567400716441,0.9089434587124237,0.6432304322682986,0.8139633614217081
123,prime-sweep-134,run_601bc48ef2ae58d2d8c963b10539e8e9,0.17007023096084598,0.2884120105683161,0.6007728101444937,0.38295451734968955,0.1580625489739647,0.3535234432488497,0.23619571373291678,0.5915643963101037,0.18895951326886465,0.15806254897396455,0.3159542926206642,0.3288804484399633,0.3712249219345236,0.22953420808990202,0.5769527831101313,0.3745305015498426,0.7588833397190997,0.6702706277599583,0.5205583543360081,,0.7201973048760947,1.093784966666131,0.7686114880793182,0.6644114296295223,0.9430905917897426,0.860289946783739,0.6298595036830229,0.8338940215007221
124,golden-sweep-135,run_75c9a345578b19bb0772b99241bab26d,0.4061901569366456,0.2714524771733085,0.4691937195569946,0.4116291148319443,0.2041349599520014,0.37996870034687924,0.17642988752585037,0.4405888595608045,0.07304924195582829,0.20413495995200104,0.2893176978570979,0.4219746680328062,0.2791764320545825,0.10948631995658135,0.500715172516249,0.25104775381534655,0.7733887657717619,0.6524135434239672,0.5249708334089855,,0.6860731730603838,0.8615053130236535,0.6806377318460851,0.4801897959471814,0.8551357067427029,0.7060960239695125,0.6307310880126977,0.8159724629663921
125,helpful-sweep-136,run_afac8a49fd08de3d5f47478f68401334,0.2874919772148133,0.2834917470267001,0.5464584070314841,0.5265055771275939,0.14583913917294247,0.3259787918142557,0.22477147682222715,0.5338213284715227,0.38465115128731453,0.14583913917294244,0.2468223995816082,0.36752002404384515,0.25547752007196256,0.21065904713256497,0.5470220853099677,0.2826776119707686,0.7699281897219884,0.6607074531905215,0.5454386867514048,,0.733604691912886,1.0409095041813692,0.8100570868735725,0.6953013272751627,0.9491624989790775,0.8533234446472872,0.6121098412109962,0.7870167871027021
126,zany-sweep-137,run_815a45aed984228c1503f50ac462cabf,0.5733886361122132,0.24564415731517616,0.5366077988516695,0.4899364380580221,0.15237665118078486,0.34582210221098647,0.19601099883912523,0.5222074070042723,0.34877946232038215,0.15237665118078458,0.2708416545286835,0.44434512472901816,0.22274687200580612,0.23505964733050252,0.5065652083836468,0.28773196285589786,0.79460610270748,0.6337590605591465,0.5038642653583563,,0.7100549502502258,0.8426048296346358,0.7670245727149156,0.6578510476791324,0.9437364525175749,0.8573679476132111,0.649976727241778,0.8513410260394424
127,deft-sweep-138,run_70b4b106ec94e96d56f95e5b139b4f5b,0.32067656517028814,0.2761728550085464,0.5949223108111786,0.6257462963420967,0.13094203777593452,0.35200470052865007,0.20988767960883908,0.5845383547851641,0.4710113026488262,0.13094203777593447,0.2568333456905575,0.4099249471745452,0.28178656396124024,0.28488288690951263,0.47211935735281124,0.21970534322658053,0.782310765064306,0.6379187022677444,0.4966809268934179,,0.7156669011778869,1.0986224612648339,0.9065111301745474,0.7794803227083241,1.072549681054155,0.9675690996970228,0.6571313099580867,0.8720217587458842
128,usual-sweep-139,run_9532558a418bb80e205a87ea166c7454,0.31684756278991705,0.2822053031215484,0.45636071729842975,0.5125071105285285,0.13900737355291157,0.3159686429455795,0.21001581147190185,0.44088274510871034,0.30269829099992573,0.13900737355291154,0.20779589373424956,0.40916396291400997,0.28615199987123946,0.21515372090795903,0.5390224073717628,0.2376409863357797,0.7764544368670961,0.6775394631646375,0.5608216143399923,,0.7433069676666563,0.9683108463202894,0.7420030159947895,0.5745524270047679,0.9198683139143944,0.7910118397188606,0.5889236546815619,0.8015112664472251
129,lemon-sweep-140,run_febecdc30efb00bda8237732fca3614e,0.2977025508880616,0.2886042083629104,0.6396854336172411,0.47133282219968825,0.14851610936070744,0.3870163043608246,0.23555761705486344,0.632632180467496,0.2933593846610446,0.14851610936070725,0.3439222786402588,0.3274629433062383,0.3251509654326532,0.19677468101182308,0.552194309280618,0.34301510121126794,0.7512114731474392,0.657803997671969,0.5160105267669874,,0.6742495881165008,1.0604592355644495,0.845366472217572,0.7360506743997527,0.9830157053666329,0.8907558587695096,0.6428371841322826,0.815423233634533
130,solar-sweep-141,run_e84126791543745017c4f867e19d0e55,0.40938109159469616,0.27921470543765997,0.5920705325314976,0.47774342739841213,0.13147153034828482,0.36562315887324437,0.22353884829956192,0.5847233938338456,0.281379071550466,0.13147153034828482,0.32168246398267775,0.3825072877210025,0.374341625314533,0.16837872064191384,0.6269282012576621,0.38997600695177354,0.7679674699688908,0.6855705227688134,0.5193959391235778,,0.7121553146796995,0.963128751974722,0.8103993766329983,0.6863273605957053,0.9856683117636297,0.8864762360436286,0.6194233241293248,0.8357512343055403
