,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,composite_score_accuracy,composite_score_distance,composite_score_syntheticEC50,composite_score_distance_withSD,composite_score_syntheticEC50_withSD
361,proud-sweep-174,run_617a2675d795441aad41a7ecd81a1094,0.474473536014557,0.2552609705509939,0.46664109252723646,0.36726468730259,0.1341142392519565,0.34170639566461075,0.18735191989497424,0.4375479515114316,-0.032368919772583625,0.13411423925195692,0.29053625095047864,0.4116667315617654,0.3532804171470419,0.27148591556789997,0.5774979130490677,0.3397503141459988,0.7929787665023101,0.6463709638134416,0.4770709577488729,0.8864403963195681,0.6415506803133052
362,atomic-sweep-175,run_6331107eefb56766fe6ce32d3f1e5cf7,0.3047224879264832,0.276864158594278,0.5175387448212369,0.39344283006948816,0.12272842768574042,0.36156807840392025,0.21630376521583752,0.48525395120454234,-0.021806696146556833,0.12272842768574023,0.31663065911916305,0.3493058689757458,0.3499609030634434,0.24173035788398303,0.5952914378857382,0.3594598948610792,0.9518689151975543,0.7066097757874192,0.5317276069596131,0.8956663245511396,0.6589344753852973
363,light-sweep-176,run_a08f66d6d3295c5750247d88d49e8c55,0.5931717157363893,0.21827687192673093,0.4573576799140709,0.4263423878711307,0.13975251549954265,0.38069110352069324,0.14890741157918447,0.3923584471382539,0.06646873025900189,0.1397525154995422,0.295204760238012,0.4423789797301983,0.2604452018024699,0.2454535006225457,0.37978658541235744,0.2346472749367372,0.7459578620464514,0.6622602750355466,0.42489605830861576,0.8731362767100451,0.5851716015620203
364,atomic-sweep-177,run_ca84b588a1508f4a2e95a7332d6c3699,0.35960435867309576,0.2695232694533562,0.37041583550713525,0.46156664560960176,0.20440847647118612,0.3600255874862709,0.16693725676022092,0.2844253490870031,-0.0033733417561588866,0.20440847647118598,0.24546123857917046,0.4323290704686264,0.2016302787301032,0.15379646479158016,0.3430914934886958,0.20532667181837758,0.8719852274919833,0.6503033540668349,0.32981389651210175,0.8210426294450298,0.48413374170802437
365,radiant-sweep-178,run_d1a4832fd93ec0d4e65e3fac3ef57c6a,0.33599227666854864,0.26133565341681486,0.5049255792542582,0.3616045483259632,0.14398058745807502,0.36047940328050887,0.1911583068569341,0.46687125978210825,-0.021970941250789685,0.14398058745807493,0.31066587812149243,0.36144588421393004,0.37828683327060436,0.29677872489863666,0.5242864254424312,0.36282792784066337,0.9091831204983347,0.6737981995390502,0.5049683096496138,0.9032306907405316,0.6602301320351598
366,leafy-sweep-179,run_87d060488ea018275746b7d20d354941,0.5095723271369935,0.25464728775508616,0.529200552401412,0.4676437144662033,0.10971643459701187,0.36859256755941244,0.20190163985364817,0.4927727481970237,0.002943777637397781,0.10971643459701191,0.31673204349872647,0.35974986407016,0.4016899396813615,0.22681501346188626,0.6440375408414827,0.3566916487027713,0.8598041466819821,0.7507257218869812,0.5325391247298343,0.9517399498676932,0.6743202730926404
367,polished-sweep-180,run_8926cbd4b765e684f927bbb7a9051d3b,0.037332475185394294,0.2958883252674181,0.32986036519871104,0.4683765003158558,0.22465697733509504,0.3495467876842118,0.1777038941669058,0.2568206229860367,-0.010309538850284126,0.22465697733509488,0.22757172341375698,0.32761763564886737,0.2592886300682809,0.07349785567580798,0.44832628038228456,0.2517059334547281,1.1202290702842144,0.6447746176818016,0.3124768679187699,0.7718161382521714,0.43315668621667985
368,visionary-sweep-181,run_97d1f95adc1025d12c9c16b0be1e2053,0.47255903482437145,0.2619648724860368,0.5790394353230015,0.4281996209728363,0.100068604532981,0.37747094251264285,0.23260131592234945,0.5542734386987875,0.08816171825647466,0.10006860453298073,0.3459741952614872,0.3733799219571428,0.42726461965938006,0.30693100916259614,0.6409849268054542,0.4113516628491712,0.8926564595665344,0.7663335941201369,0.6075318144605443,1.001719243698579,0.7597249755281213
369,floral-sweep-182,run_ea7d7c56e1527a1462f8b0998d8e97aa,1.0443523526191714,0.18184431100511916,0.4651526776123983,0.45957043588123797,0.14059355625571707,0.3693263973543505,0.12606908980742773,0.37983734847322387,0.13319014529374643,0.14059355625571682,0.26054578590998495,0.593274161629084,0.21230820933152583,0.3895239919547935,0.35833114634815333,0.18211302535136253,0.6553923482990247,0.6787041715438187,0.4217931264297841,1.0046976158952656,0.6725313486825254
370,solar-sweep-183,run_92297382b9f3aef036b1ccf9f4c32b44,0.3353542089462281,0.283202958106439,0.472855608408777,0.4467466835123181,0.15301097672527697,0.3621715568537048,0.2003324762489223,0.43952738990333,-0.018951358180669783,0.15301097672527691,0.2997284346975969,0.37173803652282517,0.41374327870701205,0.14108674137215468,0.5871372388724555,0.3774688425294716,0.9300156198679591,0.7094920303379929,0.48340105656912974,0.912500453795621,0.6311225317037844
371,woven-sweep-184,run_1ecdeebcf87625615484c8828caf43f1,0.31812369823455816,0.27227318982995546,0.38490102808040494,0.4246620341124446,0.21258512043906902,0.3595476325540415,0.18211619578811586,0.300383612091453,-0.025053695514845285,0.21258512043906902,0.25659420902079616,0.3994380962318284,0.2259162500112389,0.16447722121125055,0.332338375058098,0.18935847934306613,0.8907535773395399,0.6345229188406442,0.3521708546151916,0.8001631306001754,0.4927932237351745
372,solar-sweep-185,run_5fe06a4e7bfb70dcf99b2c8ddaf89da2,0.6486916542053224,0.22935423479969858,0.46889673162498074,0.3961591914087175,0.13802469763187317,0.35117617949863,0.1798712042942257,0.39950897652294,0.03488313329121941,0.13802469763187328,0.2581294581970477,0.4687214690629333,0.2520192055448572,0.2990437271866253,0.45383872006957837,0.25257271480592075,0.7072650165893906,0.6552935333777935,0.4395200853713913,0.8955725884485286,0.6160342755007201
373,royal-sweep-186,run_06cbbb83d2c18ec92644790de660744b,0.9435227513313296,0.1920205700258679,0.3951204541967163,0.42477574226152853,0.17759934952739098,0.3822770448867271,0.1266283956467358,0.32036212981433204,0.12836386607706837,0.17759934952739112,0.28957309934462233,0.6009616447214859,0.18009626402796997,0.37283955346976133,0.33611336393891794,0.1589328635051679,0.5828758737120922,0.6110863309316541,0.36761926896925945,0.9518536648173541,0.6335955923180425
374,trim-sweep-187,run_1e4d836ee2ed14ffc8b2c5df21b136e1,0.5114868283271791,0.24260667593664306,0.38398035906091754,0.4060644346178141,0.1376410204289054,0.3414625903708979,0.17365669496857786,0.31127819548872177,-0.03456727732154118,0.1376410204289057,0.24451015654231,0.4289325624191573,0.2776663221054305,0.2131494429013824,0.4264523649543393,0.2530752519710075,0.7422764714739888,0.6092513770317336,0.35811403121847785,0.8232263692079197,0.5305684372704846
375,daily-sweep-188,run_3e923b471f1195897931cb5a02f817b9,0.6155073642730714,0.23506381524263772,0.4683903636642626,0.4386355022109916,0.12528966358369753,0.34905676318298673,0.183794113306041,0.4106644161423969,0.023651295009475624,0.1252896635836975,0.2684803205677524,0.43696569599288165,0.25894947530674345,0.2693920335429769,0.5063558058540208,0.2795708169034292,0.7480810273637941,0.6834073703215776,0.45053848062863044,0.8930910097982487,0.6068507901564071
376,earnest-sweep-189,run_c3b5bebc6ea4cafbccec85f18545d8a7,-0.027760118246078498,0.31886647349900177,0.24985422740524788,0.4977132027795323,0.3089490801910763,0.3631395362871592,0.21645135981232172,0.173991100199478,0.0868730259001889,0.3089490801910766,0.2673409532545594,0.42566942622094306,0.27894241019054716,0.22975555768391706,0.3243230576729053,0.2945300440872489,1.168946717276081,0.6417331182781693,0.29098284613063163,0.8506540660008913,0.4904757783996024
377,soft-sweep-190,run_6490a94da9a16ba1d8ecf22c8f3f59b6,0.47000646591186535,0.2580808041575067,0.5118152524167564,0.4833228048010107,0.12367110478707187,0.376565724837966,0.19306150033791375,0.4717661500690499,0.009804169298799374,0.12367110478707194,0.31628064161828745,0.3677532738148995,0.3731307060919886,0.21366173950983827,0.5732379634323032,0.33754684711457444,0.8811633971190443,0.7497742911848401,0.5098354293292484,0.9392985791974678,0.6480681534990477
378,distinctive-sweep-191,run_713d9a82a64d6e461a7743de5606d9e5,0.7310146093368531,0.22419619205941071,0.4860518643547644,0.4090461149715728,0.1058313853033845,0.3585675835515913,0.17457333509411072,0.44480589228172507,-0.014832596336071032,0.10583138530338426,0.30478558410679146,0.4710902941401103,0.3192781111843476,0.21589992444316733,0.5897104425605392,0.3188039139824304,0.6898683058427059,0.6736683691179359,0.4780670842554328,0.9079132262716769,0.6432626325949642
379,good-sweep-192,run_19bf7b5379afdd93540267d791809945,0.4553285241127015,0.24846385097606635,0.5089458339726869,0.4187492103600757,0.12404715926415286,0.344591022654581,0.21265274098701925,0.4603651987110632,0.13964624131396094,0.12404715926415291,0.27880704380046595,0.4818949752974504,0.4172548040249162,0.3192114420713213,0.490582084533054,0.3642574002983678,0.8550109822339059,0.704351509075687,0.5259832479715357,1.0021633259031442,0.7285386186542983
380,dutiful-sweep-193,run_5705e76bdd7d36e1a608da609dace8c1,0.9173581004142763,0.1995867351298444,0.48718735614546554,0.44809854706253943,0.09960870007114543,0.3720903286543638,0.1436250786523836,0.4069970845481049,0.10453569172457391,0.09960870007114493,0.2691224216383231,0.5493031299871767,0.23180732646834054,0.37189754067830894,0.4334334592382403,0.2010409644674999,0.6670633488917709,0.6913600311757675,0.4440748820783447,0.9857763634253165,0.666401285925558
381,glorious-sweep-194,run_8a8960d3e763fb9ce39dd4f9388640f7,0.6684747338294984,0.22878716082373324,0.46007365352155905,0.4226658243840808,0.15642849883118204,0.35171931010343627,0.17310515726592648,0.39034831977903955,0.05123183828174431,0.156428498831182,0.2467285433237179,0.48166705416111794,0.2821885454424453,0.3289044259276996,0.41775581851731386,0.20938285817219734,0.7072645671008637,0.6653252818920494,0.4300719794175241,0.9286922947686909,0.6283850183598494
382,visionary-sweep-195,run_e84a2ea25d9fdcfca90510a6c198a4d5,-0.12922778725624115,0.344120685771104,0.43477059996931094,0.5738092229943145,0.1890867974387641,0.40113212557179573,0.22268917354794068,0.38646616541353396,-0.033139608338597935,0.1890867974387642,0.2773417981243891,0.36022792955164135,0.3299410783571019,0.2265472655875873,0.5805707166068214,0.37007193873134686,1.3391930012147764,0.7979358027852794,0.4472636791264651,0.9626268671340473,0.5873834085557769
383,clean-sweep-196,run_c611c23528aecbb52f4e0d16911463d2,-0.02584561705589295,0.33763429166245884,0.3650759551941077,0.6310423246999367,0.2378976522004269,0.3979481732707324,0.19723298972275508,0.29252723645849316,0.07265950726468699,0.23789765220042677,0.27826632710945887,0.4273923381838675,0.27390593786943934,0.18704657919100973,0.4611380349294614,0.27723895040367136,1.258512653355689,0.803425032924666,0.36021166041782526,0.9685901506083313,0.52544265953927
384,ethereal-sweep-197,run_f17de933d59c17239e09cb4fd1c5d971,-0.341097712516785,0.4744078737833156,0.8979898726407857,0.7511054958938723,0.0,0.5345974195261487,0.4744078737833159,0.8979898726407857,0.7511054958938723,0.0,0.5345974195261487,1.0,1.0,1.0,1.0,1.0,1.780193346759039,1.2631738233651775,1.2631738233651777,2.1437369493561937,1.7594340306004659
385,golden-sweep-198,run_3f2134c471e8fa750b9fb2083b71bf32,0.5255264043807985,0.22973487349589453,0.5309191345711216,0.3950473783954515,0.11209472507368635,0.34815878724970734,0.17573078745601256,0.4813871413226947,0.06679722046746638,0.11209472507368609,0.2670609392538591,0.4539275146974777,0.3081272598056289,0.3243567559514308,0.4192863163161295,0.23594482642388867,0.8142866519664199,0.7005110068593088,0.5167946963281701,0.9470562669119152,0.6856943263116378
386,light-sweep-199,run_12a5feafcf0c8d3d1bbcb5af3b777fe2,0.10306328535079959,0.2912740520931244,0.3741905784870338,0.4634112444725203,0.20528254903953652,0.35704681785813425,0.18051595963676187,0.30572349240448043,-0.04181933038534343,0.20528254903953644,0.2549768867753733,0.31469617555671786,0.2608012991876801,0.10075854803179769,0.49002220764583804,0.2783473510520618,1.0766912466523224,0.6630302737845227,0.3574936669165651,0.7853740698063959,0.4651917504322204
387,glamorous-sweep-200,run_7c888d91a10b38fd98dab43f9d384a42,0.4406508803367616,0.2649866776456331,0.46007365352155916,0.44301958307011985,0.13157587153165973,0.3614328992311685,0.18600026411664622,0.42969157587847145,-0.029185091598230926,0.1315758715316594,0.29849251083243844,0.42389336856228965,0.39917059968065177,0.14815609403101027,0.6382641360234462,0.40544060836427676,0.8490026827497887,0.6914853989622407,0.46912974559708265,0.9160376852166023,0.6329053721398599
388,efficient-sweep-201,run_7d4a8054b3aabb3f56db65ef33c8a22d,0.5025526881217958,0.2462110913455189,0.3684363971152371,0.41835754895767513,0.18724717959142187,0.33434154466344,0.1665410817907108,0.28907472763541525,-0.01480732785849628,0.18724717959142198,0.22965010319481505,0.4530889614166525,0.18972533855288135,0.1869248369143016,0.42856301061430296,0.24009255294462428,0.7471427210272357,0.6094163757158826,0.33394518568145093,0.8047450060067141,0.4996323547278049
389,stellar-sweep-202,run_8e733114c0371852b253e83da719c42f,0.5121251940727235,0.24809874855318453,0.4908393432560995,0.39806696146557136,0.1314030897448928,0.3559533149071246,0.2038203696079423,0.4615620684363971,0.007037271004422056,0.13140308974489256,0.31076484858725717,0.3439283560402073,0.32545869133240374,0.25207249199203985,0.5640416739894034,0.3532148087464262,0.7983748448924787,0.6789208758995176,0.5046105520791189,0.8652653759417197,0.6312742009660238
390,soft-sweep-203,run_d8271420543295a4d67004fbe21ae83f,0.47894060611724865,0.2531247329703024,0.48796992481203,0.43599494630448493,0.13383982112003254,0.36019456145221057,0.1960289285409107,0.45095903022863293,-0.010132659507264828,0.1338398211200326,0.3066539533873243,0.35571356209190075,0.3460688280514068,0.20568357649863253,0.5910205408574488,0.33710336752920655,0.8364861820003777,0.7016255206058256,0.4918272649603077,0.8836740783861703,0.6214457429104029
391,confused-sweep-204,run_5f67ed62885fd6336ffb6d901507e5b8,0.473197102546692,0.2587799364566421,0.5131502224950132,0.4722299431459253,0.07731476776095132,0.3892484279386383,0.18948815747566622,0.4725180297682983,0.023537586860391556,0.07731476776095093,0.32575766719370447,0.3432880204425482,0.353963131920771,0.2319433004501484,0.6121458172498917,0.3411249451107339,0.8739825872495893,0.7438355500799818,0.5096401360517515,0.9220767776736498,0.6389054683252946
392,lively-sweep-205,run_79c0d0514a78a16b56a7503147ded7e6,-0.341097712516785,0.4744078737833156,0.8979898726407857,0.7511054958938723,0.0,0.5345974195261487,0.4744078737833159,0.8979898726407857,0.7511054958938723,0.0,0.5345974195261487,1.0,1.0,1.0,1.0,1.0,1.780193346759039,1.2631738233651775,1.2631738233651777,2.1437369493561937,1.7594340306004659
393,daily-sweep-206,run_b117c442c5096478712e80bc68b745b9,0.5414804816246034,0.2448361311572193,0.4416602731318092,0.43470625394819945,0.13003353999390183,0.3272832607147599,0.19160885878304368,0.3862973760932949,-0.00889450410612752,0.1300335399939019,0.24199968619120601,0.4345750184670245,0.23665060940671187,0.22344794559908054,0.5199165321425872,0.29952476583036797,0.7708913495530654,0.6663167829227896,0.43129888678734013,0.8595149778829967,0.5774189992928143
394,silver-sweep-207,run_68b0fef5e1895d4c9572a0cda58b2857,0.4923421144485475,0.23895565170782485,0.4867270216357217,0.426165508528111,0.13765626588067895,0.353462155866414,0.18248129821099823,0.4346478441000459,0.060088439671509994,0.13765626588067942,0.270409037693264,0.4611277362414081,0.32783561590155835,0.29634858304334405,0.39851796088231506,0.28249453998724944,0.8223361618048761,0.6896521135561864,0.47521447069691153,0.9399773936584819,0.6555894481975625
395,splendid-sweep-208,run_218bc61db06e107eb93786fbd5dfd137,0.3449267148971558,0.26526633056528726,0.41959490563142543,0.47171193935565375,0.09351814208761053,0.35362871591855455,0.1871810208885191,0.35646769986189936,-0.004384080859128086,0.09351814208761061,0.25203191194042457,0.3499276164504896,0.2536225455875705,0.24537900797071374,0.5159672307398494,0.21464356014101682,0.9097763722025041,0.684790672172226,0.4026477067992326,0.8461222456783777,0.5344319140541166
396,hearty-sweep-209,run_67c8b480f4e95705905896f9f105ce84,0.5044671893119813,0.2474306888006774,0.35979745281571274,0.45946936197094096,0.18364163024697633,0.33271698067662003,0.1568386791060424,0.2809574957802671,-0.02769425142135206,0.18364163024697636,0.21499040469264835,0.438952403929493,0.32481765423341274,0.13800529962008748,0.437897952556279,0.2543293440302632,0.7655841352268387,0.6338676891931283,0.3229589095545066,0.847950135057153,0.5127553503678336
397,helpful-sweep-210,run_a005fab6dfefae7e993cb99631f372c3,0.5580726265907289,0.24797445836667156,0.3750498695718891,0.43977258370183175,0.1930658603516618,0.3397221585217192,0.152457450031461,0.31247506521405555,-0.048654453569172515,0.1930658603516618,0.24454153742169862,0.5044843484509483,0.40106574916133414,0.13873192222967146,0.4875644765475881,0.28937547516387624,0.7275727684638101,0.6289305701298991,0.3510714974228732,0.9111302877589897,0.5835696752887939
398,fluent-sweep-211,run_b5d5c2e55e9620ced0296e37d8e0cb8a,0.6040203571319581,0.23629118083445325,0.456759245051404,0.42382817435249504,0.12959396280109767,0.35710716570311274,0.15328087251710903,0.40351388675771066,-0.03494630448515453,0.1295939628010973,0.28059575392562713,0.4743630025714311,0.2965127588285273,0.15979844416775735,0.5469503248501623,0.30457897188767796,0.7382812518822346,0.6664029197527856,0.433058572115932,0.8846290005251701,0.597308576399713
399,avid-sweep-212,run_0a7abae62a4fe0ad44d9a53403f9c19b,0.1432675123214722,0.2981566211712796,0.39964707687586315,0.5004548325963359,0.20952840735847142,0.3633543746152825,0.16569435489509132,0.34971612705232497,-0.03114339861023393,0.2095284073584718,0.26008231446055097,0.41696147581775217,0.4072373297516543,0.04907788738839399,0.45282626534097403,0.3367250149322869,1.0696557301152028,0.7064490047220129,0.38823433650512457,0.9171575384646883,0.5672563592296838
400,northern-sweep-213,run_281c993e364eb049aabba68d4826e84a,0.5465859174728395,0.24184539854425116,0.3725487187356145,0.4271130764371444,0.14649608700071146,0.3320145317610708,0.17067373049226686,0.3044805892281722,-0.03372078332280467,0.1464960870007118,0.22118209358743765,0.44979437850654397,0.21780231986322787,0.1777922506358479,0.4755451269258841,0.24015208299022373,0.7258115858327813,0.6162039635479292,0.35067797581939103,0.8130622624081318,0.5134749279709881
401,devoted-sweep-214,run_0129f2135a27de17cb33467f118b66a3,-0.0015954673290255465,0.3190917494620565,0.4094215129660887,0.5072520530638028,0.20090202256326864,0.3789144629645275,0.19065337797422496,0.35528617462022416,-0.03881238155401192,0.20090202256326903,0.2589767419405453,0.33542596292781157,0.3097317705827957,0.08894018240057895,0.5315323544867404,0.2814874703560242,1.1950414640467222,0.725775561170008,0.40507206441712235,0.8620353052813391,0.5217860946317706
402,swift-sweep-215,run_a56f40fc26d4b45cb963665fec1aed78,0.2281430363655091,0.28234069493750535,0.4558539205155747,0.4448010107391029,0.13138022156723245,0.3170893027409991,0.21725924602465577,0.40920669019487516,0.012811118130132772,0.13138022156723242,0.2452801950442351,0.37120000084222227,0.3509043916911634,0.24033330140791107,0.5764887158193975,0.3338556980161303,1.0007067044419176,0.6966828575627083,0.4634822758544178,0.8966885928352037,0.611684178543723
403,smart-sweep-216,run_bb688ee54881aebe3be6744220ebee5b,0.2396297454833985,0.2755591116358919,0.4994782875556238,0.4273152242577383,0.1282599857709117,0.34889503095844454,0.21195360868788404,0.47121374865735743,-0.03355653821857298,0.12825998577091155,0.2919701157471663,0.29633084737257936,0.34278181145335784,0.1814962381210825,0.6232684513868821,0.36918102006894493,1.0051068523174942,0.7127479811458616,0.5177767573160758,0.8638645208870442,0.6222691405868532
404,devout-sweep-217,run_4ccb17d0ab5ac5b67106afd91ed1c21b,1.1483725905418398,0.17147384856794398,0.5425502531839803,0.45653821857233085,0.08132940339465393,0.38841562767793564,0.14911715126892475,0.5092220346785329,0.17181301326595058,0.08132940339465414,0.32960303187573164,0.5751341076597994,0.37222145352755104,0.4985390926795006,0.4400771653316795,0.362656485358636,0.7244324315429941,0.7295143610580266,0.5577299677552122,1.1180610368756245,0.8185336624275009
405,easy-sweep-218,run_beae86e16c99b842232e9f5508c9405e,0.5995532870292665,0.24568285805283885,0.4952892435169558,0.39253316487681605,0.13124555340989935,0.36561862575887416,0.19380724145699177,0.4609176001227562,-0.004270372710044267,0.1312455534098991,0.3156023318407297,0.42636308628093583,0.3526843582907902,0.24732071214975146,0.5916882368434213,0.34520819526912544,0.7481652826754748,0.6780514633955297,0.5000245164261172,0.9094465677526474,0.6585545940309718
406,dry-sweep-219,run_78c91a2a79ad6257443c12704880f61e,0.46490103006362926,0.25049910278021614,0.5157741292005524,0.364144030322173,0.13924179286512858,0.35259556081252336,0.2072150453270774,0.46820622986036514,-0.004118761844598167,0.13924179286512864,0.30856577311624167,0.3591342179308046,0.3036854154431076,0.3038433951622344,0.5574181496778597,0.36634856280475797,0.8276199217024859,0.6792448952075806,0.5120274532572373,0.8802821448211331,0.6472508217853113
407,eternal-sweep-220,run_756323b2310e65f44b4baac27f82e00a,0.5599871277809144,0.23948388500050494,0.4753721037287096,0.43220467466835105,0.1287884947657282,0.35821032430931893,0.18067909050655984,0.4228019027159737,0.013733417561592406,0.12878849476572812,0.29095868586532764,0.3987616079944269,0.28372681266729544,0.22666198427140868,0.541538264380033,0.29189401225162803,0.7787110154140132,0.6856617598959193,0.4599945537117221,0.8723642750216593,0.5975271367224206
408,warm-sweep-221,run_7f82870344ace04aa640210feceb46f0,0.12667506933212283,0.30579269950516974,0.3725487187356145,0.5817435249526214,0.20491919910560016,0.3590576080528164,0.16253272327566765,0.32111400951357977,0.025028427037270366,0.2049191991056003,0.24286145341749862,0.45265567815131497,0.4115945995023928,0.07754834041013521,0.502955485087114,0.3418942394883289,1.1135144862918946,0.755464924219853,0.3607734959794748,0.9752170394989191,0.5659664536017274
409,noble-sweep-222,run_2aeafd274570392253de1ac4b0e0eb88,0.07753670215606691,0.2941637989295507,0.41238299831210695,0.4212381554011369,0.19664091879256024,0.3630598771317876,0.19384608214027674,0.34456038054319493,-0.028149084017687724,0.1966409187925601,0.2644901210577768,0.28193058812496835,0.25223044863690053,0.17796975598335626,0.44646549488795956,0.26114120140126523,1.094732778686991,0.6588123112566284,0.3963464776331954,0.7802640266269737,0.49444886007013916
410,peach-sweep-223,run_1442e5042f10e4d067113e306fe9a4c4,0.28940647840499883,0.2552376661410227,0.3851311953352769,0.4337839545167403,0.13522969814005487,0.3077788372177229,0.1737188400618339,0.3296148534601812,-0.04631711939355606,0.13522969814005492,0.196019456145221,0.3531251370332876,0.28639360994128654,0.18905745511817718,0.4857547003961205,0.2685331427271933,0.9172991386398147,0.6337513889796824,0.3754590025061627,0.8025597838101647,0.5120548352869968
411,glamorous-sweep-224,run_3d92dc935731965af10d1215b7fc4571,-0.341097712516785,0.4744078737833156,0.8979898726407857,0.7511054958938723,0.0,0.5345974195261487,0.4744078737833159,0.8979898726407857,0.7511054958938723,0.0,0.5345974195261487,1.0,1.0,1.0,1.0,1.0,1.780193346759039,1.2631738233651775,1.2631738233651777,2.1437369493561937,1.7594340306004659
412,swept-sweep-225,run_9134792dce7012e806aca1be59c37473,0.11582642793655398,0.2829233051867848,0.5403253030535524,0.3583701831964624,0.12347291391401567,0.3493512606664816,0.24137931034482746,0.5177382231087923,0.016411876184460408,0.12347291391401553,0.3156240570649222,0.4040317919595857,0.45479228454586984,0.3045487341570092,0.5572413418448333,0.3849756798009296,1.0964230601641016,0.7074080985838329,0.5714771988542396,0.9814549711602443,0.7469939826041901
413,legendary-sweep-226,run_ff4ed3d714420bf3b2d0b8f160585ace,0.2128270268440247,0.29958595831617874,0.4863894429952432,0.4649020846493997,0.15016515906088018,0.3788565290333482,0.2077665830297286,0.453091913457112,-0.02936197094125067,0.15016515906088013,0.31543818570238846,0.39659499400974535,0.3845481492750727,0.1549808979557088,0.6030361071873785,0.40815683612847947,1.0355433009950856,0.7365191002199494,0.49932089922376677,0.9336189437369162,0.643360967077928
414,icy-sweep-227,run_5423c889f6dbd7aec15adba4b5967629,1.3162094354629519,0.1454661270401069,0.4642320085929108,0.47474415666456077,0.08311312125215978,0.37524048616223915,0.10643900847503682,0.38815405861592767,0.21049905243209138,0.08311312125215996,0.2665805704078307,0.6524371751008496,0.23616552566226331,0.5163094211920952,0.4075509892311821,0.18849878129557682,0.7354466528342842,0.6797453686531464,0.45420555569034415,1.1000352756080272,0.7617838325327517
415,cool-sweep-228,run_c16c880bdbf059fa17ebe96efdf8bdde,0.18155723810195926,0.28397200363548797,0.5462329292619305,0.4022867972204674,0.11517684724057323,0.36047940328050887,0.23719228468667175,0.5265306122448978,0.0055211623499688825,0.11517684724057306,0.3238168804991973,0.3348035303189401,0.4161621579640656,0.22086219923591824,0.6369539337266747,0.4168341076107976,1.0630398086296033,0.7354217695151022,0.577516362347912,0.9353660437301452,0.707500796552834
416,neat-sweep-229,run_bee8317b1b043d535f94507beafebf2c,0.3927886486053468,0.27027677870909106,0.5017339266533682,0.4452937460518002,0.12575464986279092,0.3651648099646361,0.19568713052800002,0.47083013656590483,-0.032116234996840735,0.1257546498627908,0.3086695714096048,0.39032286026140683,0.3900744971291125,0.1733258840681501,0.6232562652758978,0.37252901123092785,0.9048364927932415,0.7232378519803949,0.5108873878882932,0.9260803967142361,0.654432485764509
417,crisp-sweep-230,run_a5c80334c8b9c2e6b7d6cddb0a7e7017,1.1860242486000063,0.16006245581872275,0.47081479208224636,0.4303727100442198,0.11410204289053767,0.37782820175491516,0.1169337610987251,0.3952278655823233,0.17300063171193922,0.11410204289053794,0.2673578506511533,0.637826012528146,0.20452253843106027,0.49644137960391194,0.4478401616685952,0.21019621103295857,0.6644488385582835,0.6576528170372081,0.4469986451771222,1.0618911253626004,0.7398381958060966
418,glowing-sweep-231,run_0302912f6c819cba0868c8de53b5627e,0.5893427133560182,0.24239693624690242,0.46263618229246584,0.49191408717624757,0.11627451976826912,0.33852968510494486,0.17792140199330345,0.4077949976983275,0.019924194567277256,0.11627451976826936,0.2395930141334652,0.43994150266400184,0.27035311972963094,0.27537315497664117,0.5895937390284899,0.2314704082918281,0.7903487289813187,0.7174733312329271,0.4453647482280073,0.9258713142905265,0.6079347117594068
419,dulcet-sweep-232,run_2f269621374abf1b8a9f6e002df92852,0.3040841221809388,0.27538044449277954,0.45157280957495793,0.4578142766898294,0.11166022969814005,0.3100551579303103,0.2166688676387192,0.40541660273131813,0.06788376500315822,0.11166022969814006,0.22423086671574968,0.3819677991389316,0.31692919257834956,0.29296129574646956,0.6006119183486326,0.30269879615836653,0.947528798131818,0.6995329180942764,0.46466786581928843,0.9063752738189341,0.618062409689733
420,deep-sweep-233,run_d95630395421fe360ee40172b559fa98,-0.014358609914779944,0.32240874381462115,0.45114316403253035,0.5711307643714464,0.11159416607378797,0.37473356426442017,0.24033061189612404,0.3861746202240296,0.06744156664560978,0.11159416607378808,0.2549455058959844,0.39946835537100833,0.3313536254168188,0.3854741457289106,0.5522912990656672,0.3329331516865062,1.2484566047616712,0.7960326014384821,0.45982388501594074,1.0254893522597095,0.6483966839471911
421,silver-sweep-234,run_48f87d44fbc8071d52a1f87ef27cb0ac,0.019463896751403812,0.29292866520107824,0.36021175387448207,0.44493998736576096,0.21641681065148896,0.35116652384343355,0.17813114168304445,0.2854227405247816,-0.03081490840176942,0.21641681065148882,0.25271746345937973,0.30316435794782426,0.24331974978068427,0.10397045834264491,0.40104721365180707,0.24907186078471813,1.1354184910244838,0.6430639959466393,0.33785559493042455,0.7585870336712132,0.4417101939183729
422,young-sweep-235,run_7d98d6678a28f104ff519fdc18f35edc,0.20899802446365362,0.28563438488009874,0.31548258401104806,0.5018445988629182,0.21158908425653017,0.32505763219195444,0.16532148433555213,0.22341568206229845,-0.06889450410612737,0.21158908425653022,0.20605650972203787,0.42760736562927626,0.25952764996417493,0.14558141514754866,0.4467335337452741,0.2673574177237848,0.9884641559128859,0.658000200644349,0.2863428240244575,0.8392621001336253,0.4665731638303379
