,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,spearman_corr_OTI,spearman_corr_P14,spearman_corr_OT3,spearman_corr_conc,spearman_corr_SL
11,fallen-sweep-14,run_27f191a08b1586229d0256f29eb9d284,0.7023612260818481,0.946100829610721,4.859580838323354,2.434769425142135,0.7045431446285191,1.9196668776705168,0.7453095086151881,4.79148067501361,2.1502084649399875,0.7045431446285196,1.4972266181357814,0.6796659513686025,0.43080618927876574,0.5736883440283498,0.5563234857254528,0.4012582410313273,0.6756400777461451,0.22910392320353826,-0.196167156534254,,0.32817517427673426
12,dainty-sweep-15,run_7c4061aecc99bc279a895866df17db82,0.5508615374565125,1.419004467134652,4.460696788241699,1.7808717624763104,1.5661906697835142,1.9114733343883523,0.9439055520102111,4.362710941752859,1.0665192672141515,1.566190669783514,1.4034340876720994,0.5146417904650868,0.4829403696920589,0.3793257350828465,0.49147515088823057,0.41969837570094504,0.5231419781987442,0.31283311708425127,0.02578387502302812,,0.34079591193102987
13,blooming-sweep-16,run_d80c0f6eea35ee843896ffc69c57a4fe,0.5674537420272827,1.3537204850031905,4.483995645073491,1.9751737207833222,1.2105142799064945,1.8262541541383128,1.011640076579451,4.38258029395754,1.3529627289955761,1.2105142799064936,1.5008783035290398,0.5140860350598995,0.4099599816576848,0.4166248443635667,0.5543922170838874,0.46244851799261916,0.5318296322642615,0.2779253720409249,0.02855913606784607,,0.3709250793644851
14,ancient-sweep-17,run_fe6eeb29ebea6e8c49456810d9b9d7e4,0.5395022630691528,1.5359540523292912,5.073353293413174,2.320631711939355,0.9585984348002845,1.9203513214116152,1.1619400127632413,5.034158954817637,1.7509412507896391,0.9585984348002851,1.6448963443582827,0.5146552012505639,0.5036881132884345,0.3683416339431089,0.6805878460410901,0.5155184155293229,0.48678245236451384,0.3459173672853096,0.03378549834873308,,0.37369230490681854
15,bright-sweep-18,run_5f69e1557fa6c506fe0723be06229c46,0.6040842533111572,1.3239566049776639,5.136254763200871,2.206923562855337,0.8637971338550665,1.9294983383446742,1.075149968091896,5.101959716929777,1.7551358180669616,0.8637971338550664,1.7159281531887958,0.542768242703547,0.5163943768835632,0.4143305238961785,0.6704945651050827,0.5162230307499734,0.5390587409202433,0.3416618970423315,0.0007013009656689018,,0.352799348682381
16,solar-sweep-19,run_a808b19b0ecf392125e5f27a4b4f98af,0.5372048616409302,1.4754818123803444,5.23320631464344,2.350751737207833,0.7653064335806484,1.794101123595505,1.2319591576260367,5.204300489929232,1.9129879974731525,0.7653064335806478,1.6258941288178508,0.48785183222069484,0.5259808479975406,0.38745602273090063,0.7521833235617721,0.5443032799266146,0.5098125243527437,0.33057176945870814,0.04144952572821577,,0.43047140005956436
17,magic-sweep-21,run_71d1292e7fb7c2c24cdab303a5d885ca,0.752265453338623,0.8074154435226546,5.067256396298312,2.5177890082122545,0.6551478808822034,2.071716252571609,0.6495851946394391,4.999156232988568,2.2096904611497163,0.6551478808822034,1.7549572717202084,0.7168662180217446,0.49616920395557,0.6471350126105417,0.5442858583959659,0.457275794247162,0.7152152419970719,0.20763148239070425,-0.3363290241191598,,0.277464485903364
18,prime-sweep-22,run_636412f8b249400d28d16d39f76370ba,0.5521378517150879,1.4216975111678365,4.515106151333696,2.4124320909665187,0.9464224006504727,1.5313142902357968,1.1457817485641346,4.453864997278172,1.9800505369551482,0.9464224006504727,1.1928351004905846,0.534424142911049,0.46829771586068575,0.40662963317689876,0.6685374225679916,0.5035461622787764,0.5376080367836994,0.3484583615341102,0.08534124076703777,,0.5045918129760993
19,blooming-sweep-23,run_83fe0a672f06897c062294b5f11f3533,0.5623484253883362,1.4340778557753664,4.7441752857920525,2.008919772583701,1.1455330826303485,1.7291106187687924,1.0929164007657952,4.702041371801852,1.4163992419456732,1.1455330826303485,1.4453948409558461,0.5160195950704457,0.5496833881111693,0.409555278868563,0.641340474244874,0.49860879419188725,0.5084318642805226,0.3912939649683293,0.037290201457634606,,0.43690116298183046
20,fanciful-sweep-24,run_50445bcaa8ceaba43882aae082c77d60,0.6116145253181458,1.212469687300574,5.706777354382145,2.727340492735312,0.7632178066876715,2.060428865326792,1.0530312699425652,5.672972237343496,2.5238787113076424,0.7632178066876715,1.847143535369521,0.5597678546705359,0.5834444904245851,0.5563798167480765,0.5615896567220419,0.5212075863525487,0.5838412049896115,0.16798849790884757,-0.1936582886218253,,0.2899347446440284
21,fallen-sweep-25,run_1562d91fad12acb6549d3ac9bcb94d84,0.5359285473823547,1.4634460753031269,5.092569406641264,2.2638534428300687,0.8525713995324727,1.764005380598196,1.1817868538608804,5.0641535111595,1.7720530638029048,0.8525713995324716,1.5715144801392606,0.469623697125536,0.5130811235669978,0.3713549149187498,0.7301357656154972,0.5244165768743764,0.5118801598769132,0.3517065248594483,0.045930302948165844,,0.43087882796598687
22,fiery-sweep-27,run_e370ace0b84869bf2b5214b7ee896f6b,0.7521378397941589,0.8190555201021058,5.158791507893305,2.482526847757422,0.5761357861571297,1.995070422535211,0.6495086151882569,5.10587915078933,2.1965634870499064,0.5761357861571297,1.7212533628738724,0.7368860516016846,0.4939398917634767,0.6007893560642339,0.6114756232826635,0.47779932433927746,0.7174807770964087,0.22621301795593912,-0.2564359836855717,,0.297912443755248
23,resilient-sweep-28,run_58d3d14066572ed9927250f1ee968602,0.5215060710906982,1.5022973835354179,4.186635819270551,1.7700442198357544,1.4331842666937695,1.7246043677797116,0.9610338225909383,4.062683723462166,0.7927353126974095,1.4331842666937689,1.2102270928944445,0.4993208736978438,0.4471129324423135,0.3647715736040609,0.5923240865326884,0.44350777680096587,0.5148705778993306,0.3380874481336226,0.06952106211562573,,0.44474761577995875
